time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1543542638062,9,50,38,0,-0.35434186;3.016694;7.7093296,-0.18311994;-0.16758652;-0.52043974,31.875;-9.4375;-38.6875,1021.56445,5.0,12958.0,19 1;2;31.44832992553711;false;NaN;0;223.56082318151596 1;5;35.86445617675781;false;NaN;0;81.41950370181456 1;6;26.108766555786133;false;NaN;0;555.3196765105197 1;7;32.74223709106445;false;NaN;0;-9.816805099798366 1;13;38.20049285888672;false;NaN;0;-470.9459310391503 1;15;38.2932243347168;false;NaN;1;-734.5260168039567 1;29;34.44698715209961;false;NaN;0;-146.1557983067678 1;30;12.350061416625977;false;NaN;1;-300.3333458281138 3;2;25.855981826782227;false;NaN;0;528.8359377519264 3;18;35.29034423828125;false;NaN;0;-118.12382135755519 3;12;12.015897750854492;false;NaN;1;-519.6912397598346 3;11;8.752805709838867;false;NaN;0;-138.34541144631578 3;19;15.276846885681152;false;NaN;1;-749.530886453037 3;17;32.26377868652344;false;NaN;0;586.2450410031656 3;3;36.25896072387695;false;NaN;0;-49.107711741198415 3;4;24.829750061035156;false;NaN;0;-618.0616276514265 4;193;35.25891876220703;false;NaN;0;-0.7359127281148852 4;194;13.304449081420898;false;NaN;0;-136.2473295052281 4;195;31.683948516845703;false;NaN;1;12.163552643676475, ,$GPGSA;1.9;1.2;1.4 $GNGSA;1.9;1.2;1.4 $GNGSA;1.9;1.2;1.4 $QZGSA;1.9;1.2;1.4 $IMGSA;1.9;1.2;1.4 $BDGSA;1.9;1.2;1.4 $GAGSA;1.9;1.2;1.4 , , 
1543542638072,9,50,38,0,-0.34476504;3.1028855;7.374141,-0.18311994;-0.16758652;-0.52043974,31.875;-9.4375;-38.6875,1021.56445,5.0,12958.0, , , , , 
1543542638084,9,50,38,0,-0.34476504;3.1028855;7.374141,-0.18311994;-0.16758652;-0.52043974,31.875;-9.4375;-38.6875,1021.56445,5.0,12958.0, , , , , 
1543542638093,9,50,38,0,-0.34476504;3.1028855;7.374141,-0.18311994;-0.16758652;-0.52043974,31.875;-9.4375;-38.6875,1021.56445,5.0,12958.0, , , , , 
1543542638103,9,50,38,0,-0.80445176;3.3327289;7.441179,-0.18311994;-0.16758652;-0.52043974,32.5625;-8.75;-38.6875,1021.56445,5.0,12958.0, ,19 3;18;35.0;79.0;289.0 4;193;35.0;74.0;81.0 3;3;36.0;72.0;301.0 1;5;39.0;70.0;16.0 1;13;39.0;56.0;173.0 1;2;31.0;56.0;120.0 1;29;34.0;48.0;284.0 3;17;35.0;42.0;160.0 3;2;26.0;36.0;35.0 3;19;15.0;28.0;328.0 1;15;40.0;27.0;210.0 4;195;33.0;25.0;172.0 3;4;30.0;25.0;241.0 1;30;20.0;19.0;86.0 1;7;33.0;13.0;53.0 1;6;26.0;12.0;122.0 3;12;12.0;5.0;72.0 3;11;10.0;5.0;32.0 4;194;13.0;5.0;146.0, , , 
1543542638113,9,50,38,0,-1.1109096;3.4476504;7.7093296,-0.18311994;-0.16758652;-0.52043974,32.5625;-8.75;-37.9375,1021.56445,5.0,12958.0, , , , , 
1543542638124,9,50,38,0,-1.7621324;3.6583402;8.303091,-0.18311994;-0.16758652;-0.52043974,32.5625;-8.0;-37.1875,1021.56445,5.0,12958.0, , , , , 
1543542638134,9,50,38,0,-2.030283;3.7445314;8.647857,-0.18311994;-0.16758652;-0.52043974,32.5625;-8.75;-37.1875,1021.56445,5.0,12958.0, , , , , 
1543542638144,9,50,38,0,-2.2601264;3.514688;9.174581,-0.18311994;-0.16758652;-0.52043974,32.5625;-8.75;-37.1875,1021.56445,5.0,12958.0, , , , , 
1543542638154,9,50,38,0,-2.4420857;3.1890767;9.720459,-0.18311994;-0.16758652;-0.52043974,33.25;-8.0;-36.4375,1021.56445,5.0,12958.0, , , , , 
1543542638164,9,50,38,0,-2.4899697;3.064578;10.0269165,0.033108898;-0.011205014;-0.014643312,34.6875;-9.5625;-34.9375,1021.56445,5.0,12958.0, , , , , 
1543542638175,9,50,38,0,-2.681506;2.825158;10.304645,0.033108898;-0.011205014;-0.014643312,32.5625;-8.75;-36.4375,1021.56445,5.0,12958.0, , , , , 
1543542638184,9,50,38,0,-2.6910827;2.681506;10.630256,0.033108898;-0.011205014;-0.014643312,31.875;-10.1875;-36.4375,1021.56445,5.0,12958.0, , , , , 
1543542638194,9,50,38,0,-2.6048915;2.4133554;11.061212,0.033108898;-0.011205014;-0.014643312,34.0;-8.75;-34.1875,1021.56445,5.0,12958.0, , , , , 
1543542638204,9,50,38,0,-2.480393;2.3654714;11.18571,0.033108898;-0.011205014;-0.014643312,32.5625;-7.25;-34.25,1021.56445,5.0,12958.0, , , , , 
1543542638214,9,50,38,0,-2.327164;2.5091233;11.262324,0.033108898;-0.011205014;-0.014643312,31.875;-8.6875;-35.0,1021.56445,5.0,13005.0, , , , , 
1543542638225,9,50,38,0,-2.27928;2.6623523;11.147403,-0.445792;-0.1590344;0.3481932,35.4375;-9.5625;-36.4375,1021.56445,5.0,13005.0, , , , , 
1543542638234,9,50,38,0,-2.2026656;2.9783869;10.726024,-0.43113124;-0.31297243;0.30665433,32.5625;-8.75;-35.6875,1021.56445,5.0,13005.0, , , , , 
1543542638244,9,50,38,0,-2.0973208;3.0262709;10.419566,-0.44823545;-0.46446702;0.2602286,32.5625;-8.75;-36.4375,1021.56445,5.0,13005.0, , , , , 
1543542638255,9,50,38,0,-1.9440918;3.1411927;10.0748005,-0.48488736;-0.56220543;0.21380283,32.625;-11.0;-35.6875,1026.0938,5.0,13005.0, , , , , 
1543542638264,9,50,38,0,-1.7238252;2.815581;9.222465,-0.6168343;-0.53410566;0.09896017,33.3125;-10.25;-36.4375,1026.0938,5.0,13005.0, , , , , 
1543542638275,9,50,38,0,-1.7525556;3.083732;9.356541,-0.7060206;-0.42903683;0.04520403,32.625;-10.25;-36.4375,1026.0938,5.0,13005.0, , , , , 
1543542638286,9,50,38,0,-1.6376339;2.6431987;9.56723,-0.75611156;-0.27265534;-0.057403877,33.9375;-7.25;-39.4375,1026.0938,5.0,13005.0, , , , , 
1543542638297,9,50,38,0,-1.9249382;2.5474305;9.624691,-0.83796746;-0.100391336;-0.12948598,32.5;-6.5;-37.9375,1026.0938,5.0,13005.0, , , , , 
1543542638307,9,50,38,0,-1.9153614;2.6144683;10.668563,-0.8428544;-0.06740461;-0.17102481,32.5625;-8.0;-38.6875,1026.0938,5.0,13005.0, , , , , 
1543542638318,9,50,38,0,-2.231396;2.4899697;11.022904,-0.8318588;-0.14070845;-0.19912462,32.5;-6.5;-37.1875,1026.0938,5.0,13005.0, , , , , 
1543542638328,9,50,38,0,-2.2984335;2.5474305;11.243171,-0.8306371;-0.2873161;-0.18812904,32.5;-6.5;-37.1875,1026.0938,5.0,13005.0, , , , , 
1543542638338,9,50,38,0,-2.4037786;2.6048915;11.281479,-0.8257502;-0.44491932;-0.1465902,33.25;-7.25;-39.4375,1026.0938,5.0,13005.0, , , , , 
1543542638349,9,50,38,0,-2.3175871;2.7006595;11.262324,-0.7927635;-0.5793097;-0.06839945,32.5625;-8.0;-40.1875,1026.0938,5.0,13005.0, , , , , 
1543542638359,9,50,38,0,-2.1739352;2.633622;11.013328,-0.72923344;-0.5573185;0.0073303827,31.8125;-6.4375;-39.4375,1022.5884,5.0,13005.0, , , , , 
1543542638369,9,50,38,0,-2.1164744;2.528277;10.955867,-0.631495;-0.4436976;0.089186326,31.8125;-6.4375;-39.4375,1022.5884,5.0,13005.0, , , , , 
1543542638380,9,50,38,0,-2.030283;2.2601264;11.147403,-0.41524872;-0.28853783;0.21380283,29.6875;-6.4375;-40.1875,1022.5884,5.0,13005.0, , , , , 
1543542638391,9,50,38,0,-1.982399;2.135628;11.36767,-0.3016278;-0.3190811;0.28221974,31.8125;-7.1875;-39.4375,1022.5884,5.0,13005.0, , , , , 
1543542638401,9,50,38,0,-1.8674773;1.8770541;11.779472,-0.21121974;-0.49867547;0.3481932,29.6875;-6.4375;-40.9375,1022.5884,5.0,13005.0, , , , , 
1543542638410,9,50,38,0,-1.7238252;1.2258313;12.152967,-0.12203342;-0.7442433;0.36163223,29.625;-4.25;-39.4375,1022.5884,5.0,13005.0, , , , , 
1543542638420,9,50,38,0,-1.5705963;0.9768343;12.047623,-0.0731642;-0.84076;0.34574974,30.375;-6.4375;-40.1875,1022.5884,5.0,13005.0, , , , , 
1543542638430,9,50,38,0,-1.3024458;0.5267244;11.511322,0.08808677;-0.94094193;0.19303341,31.0625;-5.0;-41.6875,1022.5884,5.0,13005.0, , , , , 
1543542638440,9,50,38,0,-1.1587936;0.48841715;11.022904,0.13573426;-0.88718575;0.089186326,29.625;-5.6875;-40.1875,1022.5884,5.0,13005.0, , , , , 
1543542638450,9,50,38,0,-1.1300632;0.8714894;10.5440645,0.14795156;-0.8395383;0.020769417,28.1875;-4.9375;-40.9375,1022.5884,5.0,13005.0, , , , , 
1543542638460,9,50,38,0,-1.091756;1.1109096;10.04607,0.13939945;-0.81510365;0.0073303827,28.1875;-4.9375;-40.9375,1021.7622,5.0,13005.0, , , , , 
1543542638470,9,50,38,0,-1.0534488;1.3694834;9.385271,0.12107349;-0.7369129;0.018325957,29.6875;-7.125;-41.6875,1021.7622,5.0,13005.0, , , , , 
1543542638481,9,50,38,0,-1.1492168;1.685518;8.66701,0.0893085;-0.44003242;0.12461651,27.5;-4.9375;-42.4375,1021.7622,5.0,13005.0, , , , , 
1543542638491,9,50,38,0,-1.0630256;1.5131354;8.628703,0.114964835;-0.2030167;0.19425514,26.8125;-6.3125;-42.4375,1021.7622,5.0,13005.0, , , , , 
1543542638501,9,50,38,0,-0.8331822;1.3024458;8.418014,0.15283848;0.053529248;0.2443461,26.8125;-5.5625;-42.4375,1021.7622,5.0,13005.0, , , , , 
1543542638511,9,50,38,0,-0.80445176;0.9672575;8.781932,0.213925;0.24778439;0.25534168,26.8125;-6.3125;-41.6875,1021.7622,5.0,13005.0, , , , , 
1543542638521,9,50,38,0,-0.79487497;0.641646;9.030929,0.28112018;0.36384878;0.21013764,28.9375;-5.625;-42.4375,1021.7622,5.0,13005.0, , , , , 
1543542638532,9,50,38,0,-0.59376204;0.34476504;9.385271,0.3104417;0.34918803;0.12217305,28.25;-4.9375;-40.1875,1021.7622,5.0,13005.0, , , , , 
1543542638541,9,50,38,0,-0.58418524;0.30645782;9.442732,0.3458719;0.32108822;0.014660765,28.1875;-4.9375;-43.1875,1021.7622,5.0,13005.0, , , , , 
1543542638553,9,50,38,0,-0.79487497;0.7469909;9.634268,0.3666413;0.24900612;-0.047630034,28.25;-7.875;-41.6875,1021.6499,5.0,13005.0, , , , , 
1543542638561,9,50,38,0,-1.043872;1.2162545;9.682152,0.3580892;0.18181095;-0.046408303,30.375;-7.1875;-41.6875,1021.6499,5.0,10741.0, , , , , 
1543542638571,9,50,38,0,-1.3311762;1.7812861;9.222465,0.30922;-0.0026529005;0.13072516,27.5;-4.9375;-41.6875,1021.6499,5.0,10741.0, , , , , 
1543542638581,9,50,38,0,-1.3599066;1.9728222;8.590396,0.31655037;0.03520329;0.25900686,28.25;-7.125;-43.9375,1021.6499,5.0,10741.0, , , , , 
1543542638592,9,50,38,0,-1.292869;1.982399;8.1881695,0.33609805;0.16470672;0.35918877,29.0;-7.125;-40.9375,1021.6499,5.0,10741.0, , , , , 
1543542638603,9,50,38,0,-1.1971009;1.9728222;7.920019,0.3617544;0.51534337;0.47647488,29.6875;-7.125;-41.6875,1021.6499,5.0,10741.0, , , , , 
1543542638614,9,50,38,0,-1.0247183;1.9153614;8.255207,0.37763688;0.70837677;0.52656585,27.625;-8.625;-40.1875,1021.6499,5.0,10741.0, , , , , 
1543542638624,9,50,38,0,-0.94810385;1.8674773;8.686164,0.3813021;0.76091117;0.56077427,28.3125;-7.875;-40.1875,1021.6499,5.0,10741.0, , , , , 
1543542638635,9,50,38,0,-0.90021986;1.8674773;9.184157,0.37274995;0.7022681;0.5742133,29.0625;-10.875;-40.1875,1021.6499,5.0,10741.0, , , , , 
1543542638645,9,50,38,0,-0.89064306;1.8483237;9.3182335,0.34953707;0.6143035;0.5693264,29.0625;-10.875;-40.9375,1021.6499,5.0,10741.0, , , , , 
1543542638654,9,50,38,0,-0.91937345;1.8579005;9.203311,0.3263242;0.54833007;0.5497787,30.5;-10.9375;-38.6875,1021.6338,5.0,10741.0, , , , , 
1543542638664,9,50,38,0,-0.93852705;1.9536686;9.165004,0.29700267;0.4848001;0.5326745,29.75;-9.375;-40.9375,1021.6338,5.0,10741.0, , , , , 
1543542638675,9,50,38,0,-0.89064306;1.6950948;10.0748005,0.14672983;0.12927654;0.45814893,27.625;-10.125;-37.9375,1021.6338,5.0,10741.0, , , , , 
1543542638684,9,50,38,0,-0.78529817;1.7717092;9.576807,0.08075638;0.014433873;0.41050145,29.0625;-10.875;-40.1875,1021.6338,5.0,10741.0, , , , , 
1543542638695,9,50,38,0,-1.13964;2.1452048;9.720459,0.09419542;-0.05030039;0.4166101,27.625;-10.875;-38.6875,1021.6338,5.0,10741.0, , , , , 
1543542638705,9,50,38,0,-1.2449849;2.2122424;9.749189,0.12718214;-0.11138691;0.45937064,29.75;-10.875;-38.6875,1021.6338,5.0,10741.0, , , , , 
1543542638714,9,50,38,0,-0.9864111;2.2984335;9.768343,0.15039502;-0.17613862;0.5009095,30.5625;-13.125;-38.6875,1021.6338,5.0,10741.0, , , , , 
1543542638725,9,50,38,0,-0.92895025;2.3942018;9.586384,0.17971656;-0.22378612;0.5571091,28.3125;-10.125;-40.1875,1021.6338,5.0,10741.0, , , , , 
1543542638735,9,50,38,0,-0.78529817;2.5474305;9.346964,0.19071212;-0.22989477;0.6047566,27.0;-12.3125;-40.1875,1021.6338,5.0,10741.0, , , , , 
1543542638746,9,50,38,0,-0.5650316;2.6431987;9.069236,0.1894904;-0.21645573;0.65118235,28.375;-13.125;-40.9375,1021.6338,5.0,10741.0, , , , , 
1543542638756,9,50,38,0,-0.45968673;2.6719291;8.963891,0.1736079;-0.19324285;0.6914995,28.375;-12.375;-38.6875,1021.6343,5.0,10741.0, , , , , 
1543542638766,9,50,38,0,-0.32561144;2.7485435;8.963891,0.15039502;-0.17247343;0.7269296,29.125;-13.125;-39.4375,1021.6343,5.0,10741.0, , , , , 
1543542638776,9,50,38,0,-0.29688102;2.681506;9.136273,0.12107349;-0.15414748;0.75502944,28.375;-13.125;-40.1875,1021.6343,5.0,10741.0, , , , , 
1543542638787,9,50,38,0,-0.22026655;2.528277;9.461885,0.11252138;-0.16636479;0.75869465,28.375;-11.625;-38.6875,1021.6343,5.0,10741.0, , , , , 
1543542638796,9,50,38,0,-0.08619126;2.4133554;9.605537,0.113743104;-0.18957767;0.7464773,27.75;-14.5625;-39.4375,1021.6343,5.0,10741.0, , , , , 
1543542638807,9,50,38,0,0.11492168;2.3175871;9.595961,0.11618657;-0.22256438;0.7134906,27.0;-13.8125;-41.6875,1021.6343,5.0,10741.0, , , , , 
1543542638818,9,50,38,0,0.20111294;2.2984335;9.615114,0.09663888;-0.2592163;0.67073005,28.5;-16.0625;-39.4375,1021.6343,5.0,10741.0, , , , , 
1543542638827,9,50,38,0,0.23942018;2.2984335;9.720459,0.06731735;-0.29342476;0.6072,28.5;-16.0625;-39.4375,1021.6343,5.0,10741.0, , , , , 
1543542638838,9,50,38,0,0.20111294;2.432509;9.892841,0.058765236;-0.33985052;0.5693264,27.0;-14.5625;-39.4375,1021.6343,5.0,10741.0, , , , , 
1543542638847,9,50,38,0,0.06703765;2.4899697;9.835381,0.06487389;-0.36672857;0.5546656,27.0;-14.5625;-38.6875,1021.6343,5.0,10741.0, , , , , 
1543542638857,9,50,38,0,-0.009576807;2.5378537;9.80665,0.06487389;-0.3312984;0.5546656,26.3125;-14.5625;-37.9375,1021.6343,5.0,10741.0, , , , , 
1543542638867,9,50,38,0,-0.076614454;2.566584;9.768343,0.07953466;-0.21767746;0.5705481,27.0625;-16.0625;-40.1875,1021.6343,5.0,10741.0, , , , , 
1543542638877,9,50,38,0,0.0;2.6431987;10.266336,0.10396926;-0.07962192;0.59131753,27.75;-15.3125;-40.1875,1021.6343,5.0,10741.0, , , , , 
1543542638887,9,50,38,0,0.0;2.633622;10.70687,0.15528195;-0.023422318;0.61086524,27.75;-15.3125;-40.1875,1021.6343,5.0,10741.0, , , , , 
1543542638898,9,50,38,0,0.06703765;2.5091233;11.15698,0.23713788;-0.0075398223;0.61575216,25.6875;-16.75;-40.1875,1021.6343,5.0,10741.0, , , , , 
1543542638907,9,50,38,0,0.17238252;2.566584;11.3964,0.32754594;-0.033196162;0.625526,25.6875;-16.75;-40.1875,1021.6343,5.0,10741.0, , , , , 
1543542638917,9,50,38,0,0.2873042;2.681506;11.492168,0.4301713;-0.11383037;0.6206391,25.6875;-18.25;-40.9375,1021.6343,5.0,12939.0, , , , , 
1543542638928,9,50,38,0,0.23942018;2.825158;11.21444,0.513249;-0.16147786;0.6084218,26.375;-17.5;-40.9375,1021.6343,5.0,12939.0, , , , , 
1543542638937,9,50,38,0,0.11492168;3.083732;10.984597,0.5853311;-0.19202112;0.6181956,26.375;-17.5;-40.9375,1021.6343,5.0,12939.0, , , , , 
1543542638947,9,50,38,0,-0.18195933;3.5051112;10.486604,0.6415307;-0.20057324;0.66706485,25.6875;-18.25;-39.4375,1021.6343,5.0,12939.0, , , , , 
1543542638959,9,50,38,0,-0.30645782;3.8786068;10.04607,0.68062603;-0.17369516;0.75991637,25.0;-19.0;-40.1875,1021.6343,5.0,12939.0, , , , , 
1543542638968,9,50,38,0,-0.23942018;3.9360676;9.844957,0.7282735;-0.1272694;0.90041536,25.0;-19.0;-40.1875,1021.6343,5.0,12939.0, , , , , 
1543542638978,9,50,38,0,-0.038307227;3.8881836;9.500193,0.76981235;-0.08939576;1.001819,25.75;-20.5;-40.9375,1021.6343,5.0,12939.0, , , , , 
1543542638988,9,50,38,0,0.038307227;3.8115692;9.308656,0.8015774;-0.05518731;1.0714576,25.0;-18.25;-39.4375,1021.6343,5.0,12939.0, , , , , 
1543542638999,9,50,38,0,0.06703765;3.86903;8.963891,0.82723373;-0.017313667;1.1301007,24.3125;-20.5;-40.1875,1021.6343,5.0,12939.0, , , , , 
1543542639008,9,50,39,0,0.22026655;3.8115692;8.743625,0.85289;0.026651178;1.1948524,24.3125;-20.5;-40.1875,1021.6343,5.0,12939.0, , , , , 
1543542639018,9,50,39,0,0.6607997;3.667917;8.274361,0.8761029;0.07918559;1.2498302,25.0625;-21.25;-37.1875,1021.6343,5.0,12939.0, , , , , 
1543542639028,9,50,39,0,0.8619126;3.572149;7.9104424,0.86266387;0.11217231;1.2596041,22.9375;-21.9375;-37.9375,1021.6343,5.0,12939.0, , , , , 
1543542639039,9,50,39,0,1.2066777;3.4093432;7.374141,0.81012946;0.12927654;1.2412782,23.6875;-23.4375;-38.6875,1021.6343,5.0,12939.0, , , , , 
1543542639049,9,50,39,0,1.3790601;3.3039982;7.067683,0.7294953;0.14027211;1.205848,23.0625;-25.6875;-37.1875,1021.6343,5.0,12939.0,19 1;2;35.754676818847656;false;NaN;0;223.52973998116715 1;5;41.97726058959961;false;NaN;0;81.78805434542397 1;6;24.714235305786133;false;NaN;0;555.5636046518534 1;7;28.43488311767578;false;NaN;1;-9.688496366834414 1;13;38.91590881347656;false;NaN;0;-471.4703918801233 1;15;42.415618896484375;false;NaN;0;-733.8053091783254 1;29;37.491722106933594;false;NaN;0;-145.44166859524535 1;30;11.714605331420898;false;NaN;1;-300.86486173758703 3;2;24.66000747680664;false;NaN;0;529.3639772508343 3;18;34.97871780395508;false;NaN;0;-117.88446878600962 3;12;11.964056015014648;false;NaN;1;-519.9309416765595 3;11;8.795873641967773;false;NaN;0;-138.52781223301173 3;19;15.36948299407959;false;NaN;1;-749.095994307806 3;17;32.91415786743164;false;NaN;0;586.4366525737369 3;3;35.366119384765625;false;NaN;0;-48.76289100794301 3;4;27.09815788269043;false;NaN;0;-617.6450037028917 4;193;35.01106262207031;false;NaN;0;-0.7022054448830173 4;194;13.207433700561523;false;NaN;0;-136.3679728807047 4;195;34.87654113769531;false;NaN;1;12.061555567148133,19 3;18;35.0;79.0;289.0 4;193;35.0;74.0;81.0 3;3;36.0;72.0;301.0 1;5;42.0;70.0;16.0 1;13;39.0;56.0;173.0 1;2;36.0;56.0;120.0 1;29;37.0;48.0;284.0 3;17;35.0;42.0;160.0 3;2;26.0;36.0;35.0 3;19;15.0;28.0;328.0 1;15;42.0;27.0;210.0 4;195;35.0;25.0;172.0 3;4;29.0;25.0;241.0 1;30;19.0;19.0;86.0 1;7;33.0;13.0;53.0 1;6;26.0;12.0;122.0 3;12;12.0;5.0;72.0 3;11;10.0;5.0;32.0 4;194;13.0;5.0;146.0,$GPGSA;1.8;1.1;1.4 $GNGSA;1.8;1.1;1.4 $GNGSA;1.8;1.1;1.4 $QZGSA;1.8;1.1;1.4 $IMGSA;1.8;1.1;1.4 $BDGSA;1.8;1.1;1.4 $GAGSA;1.8;1.1;1.4 , , 
1543542639060,9,50,39,0,1.5227122;3.3997664;6.8665705,0.5853311;0.20746729;1.137431,23.75;-24.1875;-37.1875,1021.6294,5.0,12939.0, , , , , 
1543542639070,9,50,39,0,1.5035586;3.5051112;6.83784,0.558453;0.23923229;1.1276572,23.0;-24.9375;-38.6875,1021.6294,5.0,12939.0, , , , , 
1543542639080,9,50,39,0,1.6089035;3.5817258;6.7803793,0.5352401;0.40905282;1.1301007,22.4375;-25.6875;-35.6875,1021.6294,5.0,12939.0, , , , , 
1543542639090,9,50,39,0,1.7046716;3.620033;6.6750345,0.5657834;0.616747;1.1337659,23.0625;-25.6875;-37.1875,1021.6294,5.0,12939.0, , , , , 
1543542639100,9,50,39,0,1.685518;3.6870706;6.5122285,0.5670051;0.7865675;1.1386528,21.0;-27.125;-37.1875,1021.6294,5.0,12939.0, , , , , 
1543542639111,9,50,39,0,1.5227122;3.86903;6.6367273,0.56456167;0.94294906;1.1557571,23.125;-27.9375;-37.1875,1021.6294,5.0,12939.0, , , , , 
1543542639120,9,50,39,0,1.3694834;3.9743748;6.8665705,0.56456167;1.0089225;1.1679744,20.3125;-26.375;-35.75,1021.6294,5.0,12939.0, , , , , 
1543542639130,9,50,39,0,1.3120226;4.060566;7.086837,0.58044416;1.1249869;1.2082914,22.4375;-27.875;-35.6875,1021.6294,5.0,12939.0, , , , , 
1543542639141,9,50,39,0,1.3790601;4.0701427;7.2113357,0.5865528;1.2202818;1.2437216,21.0;-26.375;-32.0,1021.6294,5.0,12939.0, , , , , 
1543542639151,9,50,39,0,1.6184803;3.9552212;7.335834,0.46682322;1.1885169;1.2266173,21.75;-28.625;-34.25,1021.62695,5.0,12939.0, , , , , 
1543542639164,9,50,39,0,1.7046716;3.8786068;7.5082164,0.32265902;1.0504613;1.1655309,21.0625;-27.875;-32.75,1021.62695,5.0,12939.0, , , , , 
1543542639174,9,50,39,0,1.6567876;3.8977604;7.8146744,0.08197811;0.757246;1.0690142,20.375;-27.875;-32.0,1021.62695,5.0,12939.0, , , , , 
1543542639186,9,50,39,0,1.7525556;3.821146;8.0445175,-0.06461209;0.5385562;1.0079277,21.0625;-28.625;-32.0,1021.62695,5.0,12939.0, , , , , 
1543542639197,9,50,39,0,1.8962077;3.7253778;8.082825,-0.18189822;0.3443011;0.9443976,21.8125;-29.375;-32.75,1021.62695,5.0,12939.0, , , , , 
1543542639207,9,50,39,0,2.087744;3.6870706;8.082825,-0.2857453;0.17692402;0.8662069,19.6875;-30.0625;-32.0,1021.62695,5.0,12939.0, , , , , 
1543542639218,9,50,39,0,2.1260512;3.6774938;7.9966335,-0.3419449;0.09384635;0.8063421,19.6875;-30.0625;-32.0,1021.62695,5.0,12939.0, , , , , 
1543542639227,9,50,39,0,1.8483237;3.8498764;7.7667904,-0.38837066;0.05841617;0.7782423,19.0;-30.0625;-31.25,1021.62695,5.0,12939.0, , , , , 
1543542639238,9,50,39,0,1.541866;4.0797195;7.6231384,-0.42868778;0.06941175;0.7941248,20.375;-27.875;-31.25,1021.62695,5.0,12939.0, , , , , 
1543542639247,9,50,39,0,1.5801731;4.098873;7.7667904,-0.45923102;0.12438962;0.86376345,20.375;-27.875;-31.25,1021.62695,5.0,12939.0, , , , , 
1543542639257,9,50,39,0,1.7717092;3.8881836;7.9008656,-0.47022662;0.21113248;0.9016371,20.375;-28.625;-32.75,1021.6411,5.0,12939.0, , , , , 
