time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1543543361214,10,2,41,0,-2.0685902;3.3327289;10.448297,-0.21121974;0.5226737;0.54367006,3.75;-39.25;-27.625,1021.76416,5.0,3464.0, , , , , 
1543543361223,10,2,41,0,-0.641646;3.9073372;7.1730285,-0.21121974;0.5226737;0.54367006,-19.75;-4.3125;-46.375,1021.76416,5.0,3971.0, , , , , 
1543543361233,10,2,41,0,-0.8523358;3.9935284;7.575254,-0.21121974;0.5226737;0.54367006,-19.0625;-4.375;-45.625,1021.7578,5.0,4840.0, , , ,37 00:17:7b:0f:59:f8;-77 00:17:7b:fc:41:80;-81 00:17:7b:0f:49:a8;-72 34:96:72:68:ce:f4;-75 00:17:7b:0f:44:a8;-77 00:34:cb:54:cc:db;-64 00:34:cb:64:27:45;-83 00:34:cb:64:29:93;-66 4c:5e:0c:dc:6d:63;-83 2c:b2:1a:3d:30:d5;-78 00:1f:7a:5d:f4:98;-71 cc:81:da:0d:4b:90;-84 2c:b2:1a:db:79:69;-83 22:6b:e7:c1:51:15;-87 2c:b2:1a:ff:c9:09;-69 00:1f:7a:5d:f4:99;-68 00:34:cb:54:cc:da;-53 00:34:cb:68:d7:99;-56 d0:fa:1d:b0:0b:55;-64 70:65:82:32:ab:43;-65 70:65:82:32:ab:42;-67 c8:94:bb:60:29:30;-65 04:25:c5:23:20:ac;-57 04:25:c5:23:02:9c;-61 38:22:d6:d9:26:10;-63 00:1b:2f:5b:57:aa;-67 38:22:d6:d8:d2:f2;-55 38:22:d6:d8:d2:f0;-50 38:22:d6:d9:26:12;-62 2e:b2:1a:df:c9:09;-65 00:17:7b:0f:44:a0;-60 00:1f:7a:5d:f4:90;-60 00:1f:7a:5d:f4:91;-59 34:96:72:68:ce:f2;-69 38:22:d6:d9:55:50;-69 2c:b2:1a:3e:19:2e;-53 00:34:cb:68:d9:ed;-57, 
1543543361243,10,2,41,0,-1.2258313;4.0318356;8.226477,-0.21121974;0.5226737;0.54367006,-19.0625;-4.375;-45.625,1021.7578,5.0,4840.0, , , , , 
1543543361253,10,2,41,0,-1.6567876;4.003105;9.337387,-0.21121974;0.5226737;0.54367006,-19.0;-5.875;-47.125,1021.7578,5.0,4840.0, , , , ,0
1543543361263,10,2,41,0,-1.9153614;3.9360676;10.04607,-0.21121974;0.5226737;0.54367006,-18.3125;-4.375;-45.625,1021.7578,5.0,4840.0, , , , , 
1543543361273,10,2,41,0,-1.9057846;3.9456444;10.103531,-0.21121974;0.5226737;0.54367006,-18.3125;-4.375;-45.625,1021.7578,5.0,4840.0, , , , , 
1543543361283,10,2,41,0,-1.8483237;3.9360676;9.9790325,-0.21121974;0.5226737;0.54367006,-18.3125;-4.375;-46.375,1021.7578,5.0,4840.0, , , , , 
1543543361293,10,2,41,0,-1.5227122;3.7349546;9.56723,-0.21121974;0.5226737;0.54367006,-16.9375;-2.9375;-46.375,1021.7578,5.0,4840.0, , , , , 
1543543361304,10,2,41,0,-1.3120226;3.5817258;9.299079,-0.21121974;0.5226737;0.54367006,-18.375;-3.625;-46.375,1021.7578,5.0,4840.0, , , , , 
1543543361314,10,2,41,0,-1.283292;3.620033;9.174581,-0.21121974;0.5226737;0.54367006,-17.625;-3.625;-47.125,1021.7578,5.0,4840.0, , , , , 
1543543361323,10,2,41,0,-1.2737153;3.7349546;8.944737,-0.21121974;0.5226737;0.54367006,-17.625;-3.625;-45.625,1021.7578,5.0,4840.0, , , , , 
1543543361333,10,2,41,0,-1.4077905;3.821146;8.925584,-0.21121974;0.5226737;0.54367006,-16.9375;-2.875;-47.875,1021.7656,5.0,4840.0, , , , , 
1543543361344,10,2,41,0,-1.3982137;3.8307228;8.916007,-0.21121974;0.5226737;0.54367006,-16.9375;-2.875;-47.875,1021.7656,5.0,4840.0, , , , , 
1543543361354,10,2,41,0,-1.3311762;3.8402996;8.695741,-0.21121974;0.5226737;0.54367006,-19.0625;-2.875;-45.6875,1021.7656,5.0,4840.0, , , , , 
1543543361365,10,2,41,0,-1.3215994;3.86903;8.6095495,-0.21121974;0.5226737;0.54367006,-17.75;-0.625;-47.125,1021.7656,5.0,4840.0, , , , , 
1543543361374,10,2,41,0,-1.3694834;3.86903;8.7053175,-0.21121974;0.5226737;0.54367006,-18.4375;-0.625;-46.375,1021.7656,5.0,4840.0, , , , , 
1543543361385,10,2,41,0,-1.3599066;3.7732618;8.762778,-0.21121974;0.5226737;0.54367006,-17.0;-2.1875;-46.375,1021.7656,5.0,4840.0, , , , , 
1543543361394,10,2,41,0,-1.3215994;3.715801;8.6574335,-0.21121974;0.5226737;0.54367006,-17.0;-0.6875;-46.375,1021.7656,5.0,4840.0, , , , , 
1543543361405,10,2,41,0,-1.3120226;3.7349546;8.6095495,-0.21121974;0.5226737;0.54367006,-17.0;-0.6875;-46.375,1021.7656,5.0,4840.0, , , , , 
1543543361416,10,2,41,0,-1.3694834;3.7541082;8.552089,-0.21121974;0.5226737;0.54367006,-19.125;-0.625;-48.625,1021.7656,5.0,4840.0, , , , , 
1543543361425,10,2,41,0,-1.3024458;3.6966474;8.552089,-0.21121974;0.5226737;0.54367006,-18.4375;0.125;-47.125,1021.7656,5.0,4840.0, , , , , 
1543543361437,10,2,41,0,-1.1779473;3.6583402;8.437167,-0.04872959;1.0553483;0.93462384,-19.875;0.125;-47.875,1021.75244,5.0,4840.0, , , , , 
1543543361446,10,2,41,0,-1.1109096;3.7445314;8.1881695,-0.04872959;1.0553483;0.93462384,-17.6875;-1.375;-48.625,1021.75244,5.0,4840.0, , , , , 
1543543361456,10,2,41,0,-1.2449849;3.763685;8.1881695,-0.04872959;1.0553483;0.93462384,-17.0;-0.6875;-47.875,1021.75244,5.0,4840.0, , , , , 
1543543361466,10,2,41,0,-1.283292;3.8307228;8.236053,-0.04872959;1.0553483;0.93462384,-17.75;0.125;-47.875,1021.75244,5.0,4840.0, , , , , 
1543543361476,10,2,41,0,-1.2737153;3.8402996;8.379706,-0.04872959;1.0553483;0.93462384,-17.6875;-1.375;-47.125,1021.75244,5.0,4840.0, , , , , 
1543543361486,10,2,41,0,-1.2162545;3.6487634;8.599973,-0.04872959;1.0553483;0.93462384,-17.75;0.125;-47.875,1021.75244,5.0,4840.0, , , , , 
1543543361497,10,2,41,0,-1.13964;3.4284968;9.030929,-0.04872959;1.0553483;0.93462384,-18.4375;0.875;-45.6875,1021.75244,5.0,4840.0, , , , , 
1543543361507,10,2,41,0,-1.3024458;3.5051112;9.184157,-0.24787165;-0.451028;0.7049385,-19.125;0.125;-45.6875,1021.75244,5.0,4840.0, , , , , 
1543543361517,10,2,41,0,-1.292869;3.3614593;9.165004,-0.25031513;-0.527997;0.65240407,-16.375;1.5625;-46.375,1021.75244,5.0,4840.0, , , , , 
1543543361527,10,2,41,0,-1.2258313;3.0358477;9.069236,-0.21977186;-0.6660525;0.61086524,-17.75;0.875;-47.875,1021.7583,5.0,4840.0, , , , , 
1543543361537,10,2,41,0,-0.91937345;2.7868507;8.494628,-0.17212437;-0.75035197;0.548557,-19.875;1.625;-45.6875,1021.7583,5.0,4840.0, , , , , 
1543543361547,10,2,41,0,-0.58418524;2.8060043;7.029376,-0.1415811;-0.65383524;0.45814893,-18.5;3.125;-46.4375,1021.7583,5.0,4840.0, , , , , 
1543543361558,10,2,41,0,-1.4748282;3.3327289;4.903325,-0.12325515;-0.20546016;0.31887165,-19.9375;3.125;-47.1875,1021.7583,5.0,4840.0, , , , , 
1543543361568,10,2,41,0,-1.1492168;2.6144683;6.4164605,-0.1366942;0.41149628;0.24923302,-19.1875;1.625;-47.1875,1021.7583,5.0,4840.0, , , , , 
1543543361578,10,2,41,0,-0.8714894;2.0398598;6.9623384,-0.15746361;0.54955184;0.14660765,-19.1875;1.625;-46.4375,1021.7583,5.0,4840.0, , , , , 
1543543361589,10,2,41,0,-0.7086837;2.6623523;7.326257,-0.18800686;0.43715262;0.095294975,-19.1875;3.125;-46.4375,1021.7583,5.0,5919.0, , , , , 
1543543361598,10,2,41,0,-0.5554548;2.9783869;7.393295,-0.20511109;0.32108822;0.15271631,-18.5;3.875;-45.6875,1021.7583,5.0,5919.0, , , , , 
1543543361608,10,2,41,0,-0.23942018;4.1659107;6.789956,-0.25153685;0.08529424;0.4361578,-19.1875;2.375;-47.1875,1021.7583,5.0,5919.0, , , , , 
1543543361618,10,2,41,0,0.05746084;4.903325;5.9567738,-0.28452358;0.10239847;0.87720245,-17.875;5.3125;-47.1875,1021.7583,5.0,5919.0, , , , , 
1543543361628,10,2,41,0,0.39264908;5.161899;5.497087,-0.26741934;0.30520573;1.1301007,-19.1875;3.125;-46.4375,1021.7583,5.0,5919.0, , , , , 
1543543361638,10,2,41,0,0.7374141;5.4300494;5.2480903,-0.2209936;0.93561864;1.6175711,-17.125;3.0625;-47.125,1021.7544,5.0,5919.0, , , , , 
1543543361649,10,2,41,0,1.0726024;5.2959743;5.133168,-0.28818876;1.3766633;1.9486601,-17.8125;3.0625;-47.125,1021.7544,5.0,5919.0, , , , , 
1543543361658,10,2,41,0,1.484405;4.6830587;5.209783,-0.41036183;1.6992002;2.144137,-17.875;6.0625;-47.1875,1021.7544,5.0,5919.0, , , , , 
1543543361668,10,2,41,0,2.3654714;3.217807;6.694188,-0.6327168;2.035176;2.2602015,-17.125;5.3125;-47.1875,1021.7544,5.0,5919.0, , , , , 
1543543361679,10,2,41,0,2.9975405;2.0015526;9.3182335,-0.94425803;1.9740895;2.0415115,-16.5;7.5625;-47.1875,1021.7544,5.0,5919.0, , , , , 
1543543361689,10,2,41,0,3.074155;2.078167;11.9614315,-1.1165221;1.3852155;1.7299703,-16.5;8.3125;-49.375,1021.7544,5.0,5919.0, , , , , 
1543543361699,10,2,41,0,3.572149;2.0685902;14.030022,-1.2167214;0.65217716;1.3353513,-13.75;9.6875;-49.375,1021.7544,5.0,5919.0, , , , , 
1543543361710,10,2,41,0,3.3614593;2.3750482;14.441825,-1.1678522;0.0058817593;0.938289,-14.4375;10.5;-48.625,1021.7544,5.0,5919.0, , , , , 
1543543361719,10,2,41,0,3.1890767;2.585738;13.455414,-1.0627658;-0.38505453;0.66462135,-14.4375;9.75;-47.875,1021.7544,5.0,5919.0, , , , , 
1543543361729,10,2,41,0,3.3806129;1.8004397;11.587936,-0.89172363;-0.72591734;0.05864306,-13.6875;9.6875;-48.625,1021.7529,5.0,5919.0, , , , , 
1543543361739,10,2,41,0,3.2082303;2.078167;10.572795,-0.7866548;-0.7870039;-0.28953266,-14.5;12.0;-48.625,1021.7529,5.0,5919.0, , , , , 
1543543361750,10,2,41,0,3.1316159;2.6240451;9.32781,-0.695025;-0.69415236;-0.5118876,-15.1875;11.25;-49.375,1021.7529,5.0,5919.0, , , , , 
1543543361761,10,2,41,0,3.217807;2.8060043;7.9008656,-0.6559296;-0.43758896;-0.66216046,-16.5625;11.25;-46.4375,1021.7529,5.0,5919.0, , , , , 
1543543361770,10,2,41,0,3.0454245;3.217807;8.408437,-0.6657035;-0.20790362;-0.87351984,-15.875;11.25;-49.375,1021.7529,5.0,5919.0, , , , , 
1543543361780,10,2,41,0,1.3024458;3.3997664;8.37013,-0.66814697;-0.085730575;-0.9016196,-15.875;12.0;-47.9375,1021.7529,5.0,5919.0, , , , , 
1543543361790,10,2,41,0,-0.4309563;3.6966474;8.963891,-0.6718121;-0.0075398223;-0.69759065,-14.4375;11.9375;-46.4375,1021.7529,5.0,5919.0, , , , , 
1543543361800,10,2,41,0,-1.5610195;4.060566;10.342952,-0.6510427;-0.122382484;-0.3750538,-15.875;10.5;-47.1875,1021.7529,5.0,5919.0, , , , , 
1543543361812,10,2,41,0,-1.0630256;2.8443117;10.505757,-0.60706043;-0.32396802;-0.12704252,-15.1875;11.25;-47.1875,1021.7529,5.0,5919.0, , , , , 
1543543361822,10,2,41,0,0.095768064;1.7142484;9.490616,-0.5423087;-0.49867547;-0.07328638,-15.875;12.75;-47.9375,1021.7529,5.0,5919.0, , , , , 
1543543361833,10,2,41,0,0.5554548;1.532289;8.781932,-0.5178741;-0.48645815;-0.13925982,-16.625;14.25;-46.4375,1021.76074,5.0,5919.0, , , , , 
1543543361844,10,2,41,0,0.63206923;1.6472107;7.690176,-0.5423087;-0.3789459;-0.17957693,-17.375;14.25;-47.1875,1021.76074,5.0,5919.0, , , , , 
1543543361853,10,2,41,0,-1.3024458;1.8387469;6.8665705,-0.6058387;-0.11016518;-0.15269886,-18.75;12.8125;-47.9375,1021.76074,5.0,5919.0, , , , , 
1543543361864,10,2,41,0,-0.6703765;2.2601264;8.322245,-0.62416464;0.14638077;0.056199603,-15.9375;13.5;-45.6875,1021.76074,5.0,5919.0, , , , , 
1543543361874,10,2,41,0,0.12449849;1.6089035;8.015787,-0.43968335;0.48968703;0.020769417,-15.1875;12.75;-45.6875,1021.76074,5.0,5919.0, , , , , 
1543543361883,10,2,41,0,0.47884035;1.5705963;8.418014,-0.3737099;0.6277426;-0.05129523,-15.9375;15.75;-45.6875,1021.76074,5.0,5919.0, , , , , 
1543543361894,10,2,41,0,0.90021986;2.327164;10.7356,-0.2454282;0.74747217;-0.13681635,-17.3125;14.25;-45.6875,1021.76074,5.0,5919.0, , , , , 
1543543361904,10,2,41,0,0.38307226;2.087744;11.291056,-0.13425073;0.56421256;-0.25165904,-16.625;15.0;-45.6875,1021.76074,5.0,5919.0, , , , , 
1543543361913,10,2,41,0,-0.38307226;1.3120226;10.955867,-0.10248573;0.07674213;-0.48500955,-16.625;14.25;-47.1875,1021.76074,5.0,5919.0, , , , , 
1543543361924,10,2,41,0,-3.1028855;3.1794999;9.414001,-0.29185396;-0.60130084;-0.41659263,-17.375;15.0;-45.6875,1021.76416,5.0,5919.0, , , , , 
1543543361933,10,2,41,0,-2.7581203;3.2273839;9.404425,-0.36271432;-0.7576823;-0.23821999,-17.375;15.0;-45.6875,1021.76416,5.0,5639.0, , , , , 
1543543361944,10,2,41,0,-1.2449849;2.7581203;9.002198,-0.3419449;-0.98248076;0.062308256,-16.625;12.75;-46.4375,1021.76416,5.0,5639.0, , , , , 
1543543361954,10,2,41,0,-0.2873042;3.1028855;7.8146744,-0.26497588;-1.0081371;0.2003638,-18.75;13.5625;-46.4375,1021.76416,5.0,5639.0, , , , , 
1543543361964,10,2,41,0,0.89064306;3.7062242;6.5601125,-0.2295457;-0.7540171;0.31642818,-18.0625;15.75;-45.0,1021.76416,5.0,5639.0, , , , , 
1543543361974,10,2,41,0,1.7525556;3.217807;6.1195793,-0.1415811;-0.41315433;0.37629297,-18.0;12.8125;-45.6875,1021.76416,5.0,5639.0, , , , , 
1543543361984,10,2,41,0,2.719813;2.825158;5.602432,-0.1452463;-0.07595673;0.3371976,-17.3125;14.25;-46.4375,1021.76416,5.0,5639.0, , , , , 
1543543361995,10,2,41,0,3.1124623;2.930503;5.5641246,-0.2295457;0.26611036;0.26145032,-16.625;15.0;-44.25,1021.76416,5.0,5639.0, , , , , 
1543543362006,10,2,42,0,3.1028855;2.566584;6.7133417,-0.64371234;0.6252991;0.07452556,-17.375;15.75;-45.0,1021.76416,5.0,5639.0, , , , , 
1543543362016,10,2,42,0,2.4899697;2.1164744;8.848969,-0.94425803;0.35407495;-0.06717772,-16.6875;15.75;-46.4375,1021.76416,5.0,5639.0, , , , , 
1543543362027,10,2,42,0,1.7908629;2.0015526;9.80665,-1.2277169;0.010768682;-0.13315117,-16.0;18.0;-45.0,1021.76416,5.0,5639.0, , , , , 
1543543362036,10,2,42,0,1.5897499;1.982399;10.180145,-1.4622717;-0.2824292;-0.12704252,-15.25;16.4375;-47.1875,1021.7622,5.0,5639.0, , , , , 
1543543362047,10,2,42,0,1.4077905;2.0590134;10.43872,-1.5477929;-0.33862877;-0.07328638,-16.6875;16.5;-45.6875,1021.7622,5.0,5639.0, , , , , 
1543543362057,10,2,42,0,1.3982137;2.0015526;10.620679,-1.5648971;-0.2311165;0.0012217305,-17.375;16.5;-45.6875,1021.7622,5.0,5639.0, , , , , 
1543543362066,10,2,42,0,1.5514427;1.7812861;11.18571,-1.5062541;-0.05152212;0.08307767,-17.4375;18.75;-45.6875,1021.7622,5.0,5639.0, , , , , 
1543543362077,10,2,42,0,1.9057846;1.3024458;12.382812,-1.3743072;0.11095058;0.13805555,-18.875;20.3125;-45.75,1021.7622,5.0,5639.0, , , , , 
1543543362086,10,2,42,0,2.1452048;0.91937345;13.292608,-1.1556349;0.20135863;0.12950343,-18.1875;19.5;-45.0625,1021.7622,5.0,5639.0, , , , , 
1543543362096,10,2,42,0,2.1643584;0.7374141;13.608643,-0.99801415;0.20258036;0.10506882,-17.5;21.0;-45.0625,1021.7622,5.0,5639.0, , , , , 
1543543362106,10,2,42,0,2.2409728;0.47884035;13.800179,-0.8709542;0.14515904;0.05864306,-17.5;21.0;-45.0625,1021.7622,5.0,5639.0, , , , , 
1543543362117,10,2,42,0,2.3942018;0.18195933;13.828909,-0.75244635;0.022985986;-0.013421582,-18.1875;21.75;-45.0625,1021.7622,5.0,5639.0, , , , , 
1543543362127,10,2,42,0,2.566584;0.31603462;13.22557,-0.618056;-0.1028348;-0.11116002,-16.8125;21.75;-44.3125,1021.7622,5.0,5639.0, , , , , 
1543543362137,10,2,42,0,2.6910827;0.33518824;12.737153,-0.5178741;-0.11993903;-0.19668116,-17.5;21.0;-42.8125,1021.7622,5.0,5639.0, , , , , 
1543543362147,10,2,42,0,2.7102363;0.60333884;12.200851,-0.41647047;-0.09550442;-0.27731538,-17.5;23.25;-43.5625,1021.7622,5.0,5639.0, , , , , 
1543543362157,10,2,42,0,2.7581203;0.7757214;11.9614315,-0.29307568;-0.008761553;-0.3432888,-17.5;21.75;-45.75,1021.7622,5.0,5639.0, , , , , 
1543543362167,10,2,42,0,2.7868507;0.90021986;11.932701,-0.14891149;0.08040732;-0.4031536,-19.6875;24.0625;-45.0625,1021.7622,5.0,5639.0, , , , , 
1543543362178,10,2,42,0,2.7485435;0.94810385;12.0571995,0.029443704;0.13905038;-0.48623127,-18.25;22.5;-43.5625,1021.7622,5.0,5639.0, , , , , 
1543543362189,10,2,42,0,2.7581203;0.78529817;12.325351,0.2053729;0.091402896;-0.58641315,-18.9375;23.25;-42.0625,1021.7622,5.0,5639.0, , , , , 
1543543362198,10,2,42,0,2.9496565;0.60333884;12.133814,0.33976325;-0.028309241;-0.73302084,-16.8125;23.1875;-44.3125,1021.7622,5.0,5639.0, , , , , 
1543543362208,10,2,42,0,2.9879637;0.81402856;11.741165,0.41184536;-0.09061749;-0.84053314,-18.1875;21.0;-44.3125,1021.7622,5.0,5639.0, , , , , 
1543543362219,10,2,42,0,3.0550013;0.9768343;10.965444,0.4619363;-0.115052104;-0.94682366,-18.875;20.25;-43.5625,1021.7622,5.0,5639.0, , , , , 
1543543362228,10,2,42,0,3.0358477;1.1204864;10.601525,0.46437976;-0.14437364;-1.0213492,-18.1875;20.25;-45.0625,1021.7573,5.0,5639.0, , , , , 
1543543362238,10,2,42,0,2.7102363;1.436521;10.093954,0.43261477;-0.15659094;-1.0958748,-20.3125;21.0625;-43.5625,1021.7573,5.0,5639.0, , , , , 
1543543362248,10,2,42,0,2.2122424;1.934515;9.710882,0.39962804;-0.13215633;-1.1007617,-18.125;19.5;-44.3125,1021.7573,5.0,5639.0, , , , , 
1543543362258,10,2,42,0,2.087744;1.8483237;9.662998,0.39718458;-0.09794788;-1.0775489,-18.875;21.0;-45.0625,1021.7573,5.0,5639.0, , , , , 
1543543362269,10,2,42,0,1.9728222;2.0494366;9.481039,0.40329322;-0.047856927;-1.0531142,-19.625;21.0625;-43.5625,1021.7573,5.0,5639.0, , , , , 
1543543362279,10,2,42,0,1.6280571;2.3654714;9.193734,0.4020715;0.004660029;-0.9969146,-18.875;19.5;-42.8125,1021.7573,5.0,5639.0, , , , , 
1543543362290,10,2,42,0,1.3599066;2.2888567;9.11712,0.36908478;0.009546951;-0.9126152,-20.25;18.0625;-45.0625,1021.7573,5.0,5902.0, , , , , 
1543543362300,10,2,42,0,1.1013328;1.9536686;9.184157,0.31532863;-0.046635196;-0.86130255,-21.0;18.8125;-44.3125,1021.7573,5.0,5902.0, , , , , 
1543543362310,10,2,42,0,1.0151415;2.336741;9.193734,0.26157248;-0.10405653;-0.7941074,-20.1875;16.5625;-43.5625,1021.7573,5.0,5902.0, , , , , 
1543543362320,10,2,42,0,0.9672575;2.4420857;9.078813,0.21270327;-0.13948672;-0.7110297,-20.25;18.0625;-43.5625,1021.7573,5.0,5902.0, , , , , 
1543543362330,10,2,42,0,0.90021986;2.2601264;8.887277,0.15039502;-0.13337806;-0.62673026,-21.6875;18.875;-45.0625,1021.75635,5.0,5902.0, , , , , 
1543543362341,10,2,42,0,0.81402856;2.2505496;8.743625,0.10396926;-0.1028348;-0.55709165,-21.0;18.8125;-45.75,1021.75635,5.0,5902.0, , , , , 
1543543362351,10,2,42,0,0.7565677;2.1260512;8.781932,0.052656583;-0.060074233;-0.49844858,-21.625;17.375;-42.8125,1021.75635,5.0,5902.0, , , , , 
1543543362361,10,2,42,0,0.60333884;2.1452048;8.858546,0.0037873646;-0.044191737;-0.43247512,-20.1875;16.5625;-44.3125,1021.75635,5.0,5902.0, , , , , 
1543543362371,10,2,42,0,0.37349546;2.1547816;8.829816,-0.0450644;-0.020978857;-0.3420671,-19.5;15.8125;-46.4375,1021.75635,5.0,5902.0, , , , , 
1543543362381,10,2,42,0,0.4309563;1.9919758;8.8777,-0.09149016;-0.012426744;-0.25654593,-19.5;17.3125;-44.3125,1021.75635,5.0,5902.0, , , , , 
1543543362391,10,2,42,0,0.7278373;1.532289;8.944737,-0.15379842;-0.044191737;-0.20401153,-21.625;16.625;-43.5625,1021.75635,5.0,5902.0, , , , , 
1543543362402,10,2,42,0,1.0630256;1.2066777;9.040505,-0.21855013;-0.11260864;-0.2186723,-20.9375;16.5625;-43.5625,1021.75635,5.0,5902.0, , , , , 
1543543362411,10,2,42,0,1.4939818;0.94810385;9.030929,-0.28696704;-0.18591247;-0.26509807,-22.3125;16.625;-45.0625,1021.75635,5.0,5902.0, , , , , 
1543543362421,10,2,42,0,1.6089035;0.82360536;9.059659,-0.34805354;-0.23844688;-0.33229324,-21.625;16.625;-43.5625,1021.75635,5.0,5902.0, , , , , 
1543543362432,10,2,42,0,1.484405;0.78529817;9.088389,-0.40303144;-0.29586822;-0.4227013,-22.375;18.125;-43.5625,1021.7676,5.0,5902.0, , , , , 
1543543362441,10,2,42,0,1.2449849;0.91937345;9.059659,-0.41280526;-0.30686378;-0.45324454,-23.0625;18.125;-43.5625,1021.7676,5.0,5902.0, , , , , 
1543543362452,10,2,42,0,1.0055647;1.1109096;8.992621,-0.3944793;-0.26410323;-0.44469243,-22.3125;17.375;-42.0625,1021.7676,5.0,5902.0, , , , , 
1543543362461,10,2,42,0,1.0055647;1.1587936;8.992621,-0.34683183;-0.1993515;-0.4312534,-22.3125;17.375;-42.8125,1021.7676,5.0,5902.0, , , , , 
1543543362471,10,2,42,0,0.8810662;1.3599066;8.686164,-0.2967409;-0.115052104;-0.41659263,-22.3125;16.625;-44.3125,1021.7676,5.0,5902.0, , , , , 
1543543362481,10,2,42,0,0.6895301;1.4460979;8.389283,-0.27597147;0.03642502;-0.3628365,-21.625;16.625;-44.3125,1021.7676,5.0,5902.0, , , , , 
1543543362491,10,2,42,0,0.60333884;1.3503298;8.082825,-0.3065147;0.1561546;-0.31763247,-23.0625;17.375;-41.375,1021.7676,5.0,5902.0, , , , , 
1543543362501,10,2,42,0,0.6512229;1.2545617;7.8912888,-0.38226202;0.24900612;-0.28464574,-20.9375;18.0625;-44.3125,1021.7676,5.0,5902.0, , , , , 
1543543362512,10,2,42,0,0.62249243;1.13964;7.632715,-0.51665235;0.35529667;-0.2553242,-20.9375;17.3125;-44.3125,1021.7676,5.0,5902.0, , , , , 
1543543362522,10,2,42,0,0.5363012;0.94810385;7.776367,-0.67914253;0.45303512;-0.2223375,-20.9375;18.0625;-42.8125,1021.7676,5.0,5902.0, , , , , 
1543543362533,10,2,42,0,0.5363012;0.45968673;8.619126,-0.87584114;0.5055695;-0.22111577,-23.0625;16.625;-42.8125,1021.7705,5.0,5902.0, ,0,$GPGSA;140.0;99.0;99.0 $GNGSA;140.0;99.0;99.0 $GNGSA;140.0;99.0;99.0 $QZGSA;140.0;99.0;99.0 $IMGSA;140.0;99.0;99.0 $BDGSA;140.0;99.0;99.0 $GAGSA;140.0;99.0;99.0 , , 
1543543362543,10,2,42,0,0.7374141;-0.02873042;9.720459,-0.96624917;0.45059165;-0.2541025,-21.6875;18.875;-43.5625,1021.7705,5.0,5902.0, , , , , 
1543543362553,10,2,42,0,0.8810662;-0.2873042;10.362105,-0.9784665;0.34674457;-0.3225194,-20.25;18.8125;-42.8125,1021.7705,5.0,5902.0, , , , , 
1543543362563,10,2,42,0,1.0151415;-0.45968673;10.936713,-0.9198234;0.20746729;-0.41414917,-21.75;21.0625;-42.8125,1021.7705,5.0,5902.0, , , , , 
1543543362574,10,2,42,0,1.0534488;-0.41180268;10.754754,-0.67914253;0.0132121425;-0.5851914,-20.9375;18.0625;-42.8125,1021.7705,5.0,5902.0, , , , , 
1543543362585,10,2,42,0,0.9576807;-0.17238252;10.43872,-0.5972866;0.0022165682;-0.627952,-20.9375;18.8125;-43.5625,1021.7705,5.0,5902.0, , , , , 
1543543362594,10,2,42,0,0.80445176;0.095768064;10.0748005,-0.42868778;0.040090214;-0.6902603,-19.5625;18.0625;-44.3125,1021.7705,5.0,5902.0, , , , , 
1543543362604,10,2,42,0,0.47884035;0.49799395;9.394848,-0.28330183;0.15371114;-0.723247,-22.375;18.125;-42.0625,1021.7705,5.0,5902.0, , , , , 
1543543362614,10,2,42,0,0.29688102;0.6512229;9.232041,-0.18067649;0.32719687;-0.7415729,-21.6875;19.625;-44.3125,1021.7705,5.0,5902.0, , , , , 
1543543362625,10,2,42,0,0.038307227;0.6991069;9.3182335,-0.08660324;0.5898689;-0.7843335,-22.375;18.125;-42.8125,1021.7705,5.0,5902.0, , , , , 
1543543362634,10,2,42,0,-0.2777274;0.8331822;9.519346,-0.075607665;0.67050314;-0.7916639,-22.375;18.125;-43.5625,1021.7832,5.0,5329.0, , , , , 
1543543362645,10,2,42,0,-1.1204864;1.0342951;10.160992,-0.058503438;0.7938979;-0.7977725,-20.9375;18.0625;-42.8125,1021.7832,5.0,5329.0, , , , , 
1543543362656,10,2,42,0,-2.3558946;1.292869;10.754754,-0.090268426;0.8244412;-0.691482,-20.25;18.8125;-43.5625,1021.7832,5.0,5329.0, , , , , 
1543543362666,10,2,42,0,-3.1316159;1.4748282;10.97502,-0.17823303;0.7657981;-0.53754395,-21.0;18.8125;-44.3125,1021.7832,5.0,5329.0, , , , , 
1543543362676,10,2,42,0,-4.0222588;1.436521;11.3964,-0.31873202;0.661951;-0.3420671,-21.625;16.625;-42.8125,1021.7832,5.0,5329.0, , , , , 
1543543362688,10,2,42,0,-4.1946416;1.0534488;12.152967,-0.47755697;0.4884653;-0.15636405,-20.25;18.0625;-44.3125,1021.7832,5.0,5329.0, , , , , 
1543543362699,10,2,42,0,-3.8402996;0.48841715;12.785037,-0.6461558;0.16715018;0.042760566,-19.5625;19.5625;-44.3125,1021.7832,5.0,5329.0, , , , , 
1543543362709,10,2,42,0,-3.2848446;0.0;13.273455,-0.6657035;0.022985986;0.10751228,-19.5625;18.0625;-44.3125,1021.7832,5.0,5329.0, , , , , 
1543543362719,10,2,42,0,-2.9975405;-0.25857377;13.608643,-0.5496391;-0.08450884;0.10506882,-19.5625;18.8125;-45.75,1021.7832,5.0,5329.0, , , , , 
