time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1543544178767,10,16,18,0,-0.9959879;3.6774938;11.377247,-0.37248817;0.40172243;0.010995574,43.375;-3.0625;-31.4375,1021.63574,5.0,13018.0, , , , , 
1543544178777,10,16,18,0,-0.82360536;3.2752678;11.18571,-0.39081413;0.23434536;-0.072064646,44.8125;-3.125;-31.4375,1021.63574,5.0,13018.0, , , , , 
1543544178787,10,16,18,0,-1.1300632;3.1028855;11.003751,-0.43479642;0.11217231;-0.18324211,43.375;-2.3125;-27.75,1021.63574,5.0,13018.0, , , , , 
1543544178798,10,16,18,0,-1.5131354;2.9879637;10.927136,-0.4054749;0.120724425;-0.1869073,44.125;-2.375;-29.25,1021.63574,5.0,13018.0, , , , , 
1543544178808,10,16,18,0,-2.0398598;2.9783869;10.898406,-0.32361895;0.15859807;-0.13192944,42.6875;-3.0625;-29.25,1021.63574,5.0,13018.0, , , , , 
1543544178818,10,16,18,0,-2.2984335;3.083732;10.726024,-0.20877628;0.1476025;-0.046408303,44.125;-3.8125;-30.0,1021.63574,5.0,13018.0, , , , , 
1543544178829,10,16,18,0,-2.432509;3.1986535;10.151415,-0.09271189;0.10117674;0.03176499,44.875;-3.875;-28.5,1021.6504,5.0,13018.0, , , , , 
1543544178840,10,16,18,0,-2.3942018;3.4380736;9.375694,0.002565634;0.024207717;0.09407324,43.375;-2.3125;-28.5,1021.6504,5.0,13018.0, , , , , 
1543544178849,10,16,18,0,-2.2697031;3.5434184;8.791509,0.05021312;-0.039304815;0.12950343,43.4375;-3.0625;-30.0,1021.6504,5.0,13018.0, , , , , 
1543544178859,10,16,18,0,-2.087744;3.7349546;7.9008656,0.035552356;-0.0075398223;0.12339478,43.4375;-3.0625;-30.0,1021.6504,5.0,13018.0, , , , , 
1543544178870,10,16,18,0,-2.0685902;3.7062242;7.5561004,-0.01452114;0.05108579;0.095294975,43.4375;-3.0625;-27.75,1021.6504,5.0,13018.0, , , , , 
1543544178880,10,16,18,0,-2.2888567;3.6008794;7.469909,-0.09393362;0.098733276;0.04520403,44.125;-3.125;-28.5,1021.6504,5.0,13018.0, , , , , 
1543544178891,10,16,18,0,-2.681506;3.4476504;7.843405,-0.17212437;0.068190016;0.004886922,43.4375;-3.8125;-29.25,1021.6504,5.0,13018.0, , , , , 
1543544178900,10,16,18,0,-2.882619;3.2752678;8.101978,-0.24054128;-0.041748274;-0.019530235,43.4375;-3.8125;-29.25,1021.6504,5.0,9929.0, , , , , 
1543544178910,10,16,18,0,-3.1124623;3.016694;8.561666,-0.273528;-0.15170401;-0.023195425,42.0;-1.5625;-28.5,1021.6504,5.0,9929.0, , , , , 
1543544178921,10,16,18,0,-3.217807;2.7868507;8.973468,-0.28085837;-0.2750988;-0.012199852,42.6875;-2.3125;-28.5,1021.6504,5.0,9929.0, , , , , 
1543544178931,10,16,18,0,-3.2082303;2.2984335;9.490616,-0.26375416;-0.41315433;0.008552114,43.375;-0.8125;-30.75,1021.645,5.0,9929.0, , , , , 
1543544178940,10,16,18,0,-3.1411927;1.9919758;9.80665,-0.24664994;-0.5756445;0.030543262,43.375;-0.8125;-30.75,1021.645,5.0,9929.0, , , , , 
1543544178950,10,16,18,0,-3.016694;1.6280571;10.151415,-0.25886723;-0.69170886;0.030543262,44.125;-3.125;-28.5,1021.645,5.0,9929.0, , , , , 
1543544178960,10,16,18,0,-2.7868507;1.0726024;10.773908,-0.28330183;-0.7601258;0.013439035,43.375;-2.3125;-30.0,1021.645,5.0,9929.0, , , , , 
1543544178971,10,16,18,0,-2.6623523;0.5267244;11.511322,-0.2894105;-0.76989967;-0.0024260078,41.25;-2.25;-29.25,1021.645,5.0,9929.0, , , , , 
1543544178981,10,16,18,0,-2.6048915;0.17238252;11.980585,-0.26375416;-0.72958255;-0.012199852,41.25;-2.25;-29.25,1021.645,5.0,9929.0, , , , , 
1543544178990,10,16,18,0,-2.4899697;-0.05746084;12.354081,-0.17823303;-0.6440614;-0.028082348,43.375;-2.3125;-32.1875,1021.645,5.0,9929.0, , , , , 
1543544179000,10,16,19,0,-2.6048915;-0.48841715;12.698846,-0.0890467;-0.55365336;-0.029304078,42.0;-2.3125;-31.5,1021.645,5.0,9929.0, , , , , 
1543544179010,10,16,19,0,-2.72939;-0.7374141;12.832921,0.013561208;-0.46691048;-0.0036477381,41.25;-1.5;-32.9375,1021.645,5.0,9929.0, , , , , 
1543544179021,10,16,19,0,-2.7868507;-0.8714894;12.794614,0.1332908;-0.38505453;0.037873644,41.9375;-0.8125;-31.5,1021.645,5.0,9929.0, , , , , 
1543544179031,10,16,19,0,-2.7581203;-1.0055647;12.401965,0.33487633;-0.25066417;0.13805555,41.9375;-1.5625;-33.6875,1021.6572,5.0,9929.0, , , , , 
1543544179042,10,16,19,0,-2.6048915;-1.0055647;11.674128,0.417954;-0.18102555;0.2003638,42.6875;-2.3125;-32.1875,1021.6572,5.0,9929.0, , , , , 
1543544179051,10,16,19,0,-2.432509;-0.9864111;11.118672,0.44483206;-0.13459979;0.22724187,42.6875;-2.3125;-32.1875,1021.6572,5.0,9929.0, , , , , 
1543544179062,10,16,19,0,-2.183512;-0.8714894;10.611102,0.4790405;-0.033196162;0.2761111,41.9375;-2.3125;-32.9375,1021.6572,5.0,9929.0, , , , , 
1543544179071,10,16,19,0,-1.8674773;-0.7086837;9.844957,0.49980995;0.074298665;0.30787608,41.25;-3.0;-33.6875,1021.6572,5.0,9929.0, , , , , 
1543544179081,10,16,19,0,-1.6376339;-0.49799395;9.414001,0.5218011;0.18058921;0.31764993,42.6875;-2.3125;-32.1875,1021.6572,5.0,9929.0, , , , , 
1543544179091,10,16,19,0,-1.5131354;-0.45010993;8.858546,0.558453;0.27832764;0.3005457,41.25;-1.5;-32.9375,1021.6572,5.0,9929.0, , , , , 
1543544179101,10,16,19,0,-1.5897499;-0.35434186;8.274361,0.5706703;0.3284186;0.28221974,43.4375;-3.8125;-31.4375,1021.6572,5.0,9929.0, , , , , 
1543544179111,10,16,19,0,-1.7046716;0.1340753;7.651869,0.5547878;0.3443011;0.27488935,42.0;-4.5;-32.1875,1021.6572,5.0,9929.0, , , , , 
1543544179122,10,16,19,0,-1.7908629;0.2681506;7.1826053,0.52790976;0.33941418;0.2761111,42.0;-2.3125;-30.75,1021.6572,5.0,9929.0, , , , , 
1543544179131,10,16,19,0,-1.8579005;0.545878;6.6175733,0.4741536;0.3076492;0.28588492,42.0;-2.3125;-30.75,1021.6416,5.0,9929.0, , , , , 
1543544179142,10,16,19,0,-1.7908629;0.842759;6.2345014,0.35075882;0.272219;0.2968805,40.625;-4.5;-29.25,1021.6416,5.0,9929.0, , , , , 
1543544179152,10,16,19,0,-1.6472107;0.78529817;5.985504,0.15283848;0.17570229;0.31154126,43.4375;-3.8125;-30.6875,1021.6416,5.0,9929.0, , , , , 
1543544179162,10,16,19,0,-1.4939818;0.9959879;5.7843914,-0.04017748;0.12683308;0.29932398,42.75;-5.3125;-30.6875,1021.6416,5.0,9929.0, , , , , 
1543544179171,10,16,19,0,-1.4939818;1.1013328;5.899313,-0.07927285;0.11705923;0.2968805,42.0625;-6.0;-32.1875,1021.6416,5.0,9929.0, , , , , 
1543544179182,10,16,19,0,-1.4269443;1.0726024;6.1866174,-0.32850587;0.0315381;0.27977628,42.0625;-6.75;-32.1875,1021.6416,5.0,9929.0, , , , , 
1543544179191,10,16,19,0,-1.3694834;1.0630256;6.531382,-0.38714895;0.0034382986;0.2761111,42.8125;-6.8125;-30.6875,1021.6416,5.0,9929.0, , , , , 
1543544179202,10,16,19,0,-1.3503298;1.0821792;6.8761473,-0.48366565;-0.05274385;0.2687807,42.8125;-6.8125;-30.6875,1021.6416,5.0,9929.0, , , , , 
1543544179212,10,16,19,0,-1.2354081;1.1013328;7.4507556,-0.5508608;-0.115052104;0.26755896,43.4375;-5.3125;-31.4375,1021.6416,5.0,9929.0, , , , , 
1543544179223,10,16,19,0,-1.0247183;1.1492168;7.872135,-0.6156125;-0.23355997;0.2602286,41.375;-6.0;-31.4375,1021.6406,5.0,9929.0, , , , , 
1543544179234,10,16,19,0,-0.7182605;1.1779473;8.169016,-0.64004713;-0.2677684;0.24312437,42.0;-3.8125;-31.4375,1021.6406,5.0,9929.0, , , , , 
1543544179243,10,16,19,0,-0.62249243;1.1683705;8.264784,-0.64737755;-0.2677684;0.2284636,42.0625;-6.0;-31.4375,1021.6406,5.0,9929.0, , , , , 
1543544179253,10,16,19,0,-0.36391866;1.2066777;8.7532015,-0.649821;-0.22378612;0.15393804,42.0625;-5.3125;-30.75,1021.6406,5.0,9076.0, , , , , 
1543544179264,10,16,19,0,-0.34476504;1.2258313;8.992621,-0.6363819;-0.20179497;0.1001819,42.0625;-6.75;-30.0,1021.6406,5.0,9076.0, , , , , 
1543544179273,10,16,19,0,-0.37349546;1.283292;9.423578,-0.6021735;-0.19324285;0.030543262,42.0;-4.5625;-31.4375,1021.6406,5.0,9076.0, , , , , 
1543544179284,10,16,19,0,-0.50757074;1.3024458;9.576807,-0.57651716;-0.1993515;-0.0048694685,41.3125;-3.75;-32.1875,1021.6406,5.0,9076.0, , , , , 
1543544179293,10,16,19,0,-0.60333884;1.3694834;9.682152,-0.541087;-0.20912535;-0.042743113,41.3125;-4.5;-32.1875,1021.6406,5.0,9076.0, , , , , 
1543544179303,10,16,19,0,-0.7374141;1.4269443;9.854534,-0.49832642;-0.22378612;-0.07695156,43.4375;-3.8125;-32.1875,1021.6406,5.0,9076.0, , , , , 
1543544179314,10,16,19,0,-0.8331822;1.484405;9.988609,-0.46289623;-0.22867304;-0.094055794,43.375;-3.0625;-33.6875,1021.6406,5.0,9076.0, , , , , 
1543544179324,10,16,19,0,-0.8523358;1.5035586;10.093954,-0.42746603;-0.24089034;-0.11482521,39.875;-3.0;-33.6875,1021.6406,5.0,9076.0, , , , , 
1543544179334,10,16,19,0,-0.842759;1.4939818;10.180145,-0.38837066;-0.2628815;-0.13925982,42.0;-3.8125;-32.1875,1021.646,5.0,9076.0, , , , , 
1543544179343,10,16,19,0,-0.842759;1.4652514;10.333375,-0.35660568;-0.29464647;-0.16613789,42.6875;-3.0625;-32.1875,1021.646,5.0,9076.0, , , , , 
1543544179354,10,16,19,0,-0.8619126;1.4652514;10.448297,-0.3175103;-0.3276332;-0.20034635,40.5625;-3.0;-33.6875,1021.646,5.0,9076.0, , , , , 
1543544179363,10,16,19,0,-0.8810662;1.4556746;10.611102,-0.28085837;-0.33985052;-0.22111577,40.5;-0.75;-34.4375,1021.646,5.0,9076.0, , , , , 
1543544179374,10,16,19,0,-0.92895025;1.4460979;10.754754,-0.24054128;-0.35695472;-0.23211133,41.3125;-4.5;-31.5,1021.646,5.0,9076.0, , , , , 
1543544179383,10,16,19,0,-0.9672575;1.4556746;10.97502,-0.20633282;-0.3789459;-0.24066345,39.8125;-1.5;-34.4375,1021.646,5.0,9076.0, , , , , 
1543544179393,10,16,19,0,-0.9672575;1.3982137;11.137826,-0.16357225;-0.40460223;-0.23577653,41.25;-2.25;-32.9375,1021.646,5.0,9076.0, , , , , 
1543544179404,10,16,19,0,-0.94810385;1.340753;11.425131,-0.12814207;-0.45469317;-0.22478095,39.875;-2.25;-31.5,1021.646,5.0,9076.0, , , , , 
1543544179414,10,16,19,0,-0.8619126;1.3024458;11.731588,-0.09149016;-0.50967103;-0.21256365,41.25;-1.5;-34.4375,1021.646,5.0,9076.0, , , , , 
1543544179424,10,16,19,0,-0.78529817;1.283292;11.894394,-0.046286132;-0.55365336;-0.18812904,42.6875;-2.3125;-33.6875,1021.64795,5.0,9076.0, , , , , 
1543544179435,10,16,19,0,-0.5746084;1.340753;12.028469,0.012339477;-0.5744228;-0.16125096,40.5;-1.5;-34.4375,1021.64795,5.0,9076.0, , , , , 
1543544179444,10,16,19,0,-0.37349546;1.4173675;12.0571995,0.083199844;-0.56587064;-0.14048155,40.5;0.0;-35.1875,1021.64795,5.0,9076.0, , , , , 
1543544179455,10,16,19,0,0.02873042;1.4077905;12.11466,0.11129965;-0.5719793;-0.15147713,40.5625;-2.25;-33.6875,1021.64795,5.0,9076.0, , , , , 
1543544179466,10,16,19,0,0.23942018;1.3311762;12.210428,0.09541715;-0.6135181;-0.19301596,40.5;-1.5;-35.9375,1021.64795,5.0,9076.0, , , , , 
1543544179476,10,16,19,0,0.46926352;1.2258313;12.344504,0.057543505;-0.6452831;-0.24555036,38.375;-1.4375;-35.9375,1021.64795,5.0,9076.0, , , , , 
1543544179487,10,16,19,0,0.5746084;1.1875241;12.488156,0.011117747;-0.6135181;-0.3066369,40.5;0.0;-35.1875,1021.64795,5.0,9076.0, , , , , 
1543544179497,10,16,19,0,0.59376204;1.1492168;12.6222315,-0.019408062;-0.53044045;-0.33229324,37.0;-2.1875;-35.9375,1021.64795,5.0,9076.0, , , , , 
1543544179507,10,16,19,0,0.6895301;1.1013328;12.708423,-0.0450644;-0.4791278;-0.34451053,37.0;-2.1875;-35.9375,1021.64795,5.0,9076.0, , , , , 
1543544179517,10,16,19,0,0.8523358;0.91937345;12.804191,-0.075607665;-0.4241499;-0.36527997,37.6875;-0.6875;-35.9375,1021.64795,5.0,9076.0, , , , , 
1543544179527,10,16,19,0,0.92895025;0.7757214;12.938266,-0.08782497;-0.3838328;-0.38482764,38.375;0.0625;-35.9375,1021.6577,5.0,9076.0, , , , , 
1543544179538,10,16,19,0,0.6703765;0.79487497;13.081918,-0.04017748;-0.2995334;-0.36894515,38.375;-0.6875;-37.4375,1021.6577,5.0,9076.0, , , , , 
1543544179548,10,16,19,0,0.45968673;0.79487497;13.139379,0.10519099;-0.16025613;-0.30419344,36.9375;0.0625;-37.4375,1021.6577,5.0,9076.0, , , , , 
1543544179559,10,16,19,0,0.29688102;0.8331822;13.110648,0.41551054;0.03764675;-0.17713347,36.9375;-0.6875;-37.4375,1021.6577,5.0,9076.0,19 1;2;31.689023971557617;false;NaN;0;364.31559164434225 1;5;23.29798698425293;false;NaN;0;186.66007128760612 1;6;18.307327270507812;false;NaN;0;614.4850828288359 1;7;26.87750244140625;false;NaN;1;166.59073605274705 1;13;35.761905670166016;false;NaN;0;-279.708926665096 1;15;43.455806732177734;false;NaN;0;-623.3780818795067 1;21;23.965600967407227;false;NaN;0;-586.2416327575133 1;29;44.974422454833984;false;NaN;0;74.06027483896912 1;30;27.619571685791016;false;NaN;0;-134.7486642476212 3;2;26.659814834594727;false;NaN;0;582.7592918447517 3;18;38.4639892578125;false;NaN;0;151.11022868166265 3;12;18.855865478515625;false;NaN;1;-338.0874372272135 3;11;19.01264762878418;false;NaN;1;99.83428052293141 3;17;37.421871185302734;false;NaN;0;739.3065584856722 3;3;23.19700050354004;false;NaN;0;118.3645457479758 3;4;27.50217056274414;false;NaN;0;-488.47344779022296 4;193;30.50600814819336;false;NaN;0;-2.651926652428802 4;194;29.87053680419922;false;NaN;0;-126.25143920270739 4;195;33.62590789794922;false;NaN;0;47.133033854565696,17 3;18;38.0;75.0;217.0 4;193;32.0;73.0;79.0 1;13;37.0;69.0;163.0 3;3;23.0;68.0;343.0 1;5;23.0;63.0;41.0 1;29;46.0;47.0;266.0 1;2;35.0;45.0;131.0 1;15;45.0;38.0;215.0 3;4;30.0;35.0;253.0 3;17;38.0;28.0;165.0 3;2;29.0;25.0;42.0 1;30;28.0;21.0;74.0 4;195;34.0;20.0;173.0 1;21;24.0;14.0;310.0 1;7;27.0;11.0;43.0 3;12;21.0;10.0;61.0 4;194;31.0;9.0;144.0,$GPGSA;3.9;2.3;3.1 $GNGSA;3.9;2.3;3.1 $GNGSA;3.9;2.3;3.1 $QZGSA;3.9;2.3;3.1 $IMGSA;3.9;2.3;3.1 $BDGSA;3.9;2.3;3.1 $GAGSA;3.9;2.3;3.1 , , 
1543544179570,10,16,19,0,0.17238252;1.091756;12.842498,0.71972144;0.120724425;-0.057403877,37.625;0.0625;-38.9375,1021.6577,5.0,9076.0, , , , , 
1543544179579,10,16,19,0,0.29688102;1.2449849;12.334928,0.8663291;0.12438962;-0.012199852,37.625;0.8125;-38.1875,1021.6577,5.0,9076.0, , , , , 
1543544179589,10,16,19,0,0.5267244;1.5705963;11.33894,1.2255179;-0.020978857;0.05742133,39.125;-1.4375;-35.1875,1021.6577,5.0,9076.0, , , , , 
1543544179599,10,16,19,0,0.842759;1.9153614;10.189722,1.3941166;-0.2824292;0.05253441,39.0625;-0.6875;-38.1875,1021.6577,5.0,10255.0, , , , , 
1543544179610,10,16,19,0,1.0342951;2.0685902;9.442732,1.4368773;-0.5194449;0.012217305,39.8125;-2.25;-35.9375,1021.6577,5.0,10255.0, , , , , 
1543544179621,10,16,19,0,1.3120226;2.3080103;8.513782,1.4099991;-0.7344695;-0.05618215,37.0;-2.125;-38.1875,1021.6577,5.0,10255.0, , , , , 
1543544179631,10,16,19,0,1.6184803;2.4420857;7.8050976,1.3354735;-0.87496847;-0.14048155,37.6875;-1.4375;-38.9375,1021.6548,5.0,10255.0, , , , , 
1543544179641,10,16,19,0,1.8195933;2.3463178;7.393295,1.2291831;-0.9140638;-0.23821999,37.6875;-1.4375;-38.9375,1021.6548,5.0,10255.0, , , , , 
1543544179652,10,16,19,0,2.0111294;2.231396;6.847417,1.1009014;-0.83831656;-0.34939745,36.3125;-2.875;-38.9375,1021.6548,5.0,10255.0, , , , , 
1543544179662,10,16,19,0,1.9153614;2.1930888;6.4547677,0.8199033;-0.54876643;-0.56930894,36.3125;-4.375;-38.9375,1021.6548,5.0,10255.0, , , , , 
1543544179672,10,16,19,0,1.7429788;2.1260512;6.2632318,0.72460836;-0.44491932;-0.627952,36.3125;-4.375;-38.9375,1021.6548,5.0,10255.0, , , , , 
1543544179681,10,16,19,0,1.436521;2.0494366;6.1195793,0.5218011;-0.22989477;-0.73668605,34.9375;-5.0625;-39.6875,1021.6548,5.0,10255.0, , , , , 
1543544179692,10,16,19,0,0.8523358;1.8962077;6.167464,0.32754594;-0.006318092;-0.82587236,37.0;-3.625;-40.4375,1021.6548,5.0,10255.0, , , , , 
1543544179701,10,16,19,0,0.39264908;1.8100165;6.4164605,0.12596041;0.17570229;-0.9052848,35.625;-4.375;-39.6875,1021.6548,5.0,10255.0, , , , , 
1543544179712,10,16,19,0,-0.30645782;1.7142484;6.7324953,0.014782939;0.3235317;-0.9382715,36.3125;-3.625;-38.1875,1021.6548,5.0,10255.0, , , , , 
1543544179721,10,16,19,0,-0.8331822;1.6663644;6.8761473,-0.06339036;0.39439204;-0.94193673,37.0;-4.375;-38.1875,1021.6548,5.0,10255.0, , , , , 
1543544179731,10,16,19,0,-1.6280571;1.7046716;7.029376,-0.11836823;0.42982224;-0.90650654,36.25;-2.125;-38.1875,1021.64404,5.0,10255.0, , , , , 
1543544179741,10,16,19,0,-2.0973208;1.7238252;7.0581064,-0.15868534;0.45425683;-0.8124333,36.25;-2.125;-38.1875,1021.64404,5.0,10255.0, , , , , 
1543544179752,10,16,19,0,-2.633622;1.8004397;7.019799,-0.1770113;0.46403068;-0.7024776,38.4375;-2.9375;-36.6875,1021.64404,5.0,10255.0, , , , , 
1543544179761,10,16,19,0,-2.882619;1.8770541;6.9623384,-0.19289379;0.46647415;-0.57419586,37.6875;-2.9375;-36.6875,1021.64404,5.0,10255.0, , , , , 
1543544179772,10,16,19,0,-3.083732;2.0111294;6.9048777,-0.21488494;0.4567003;-0.44102725,37.6875;-2.1875;-38.1875,1021.64404,5.0,10255.0, , , , , 
1543544179782,10,16,19,0,-3.1124623;2.1068976;6.8665705,-0.24298474;0.4249353;-0.30785862,38.375;0.0625;-38.1875,1021.64404,5.0,10255.0, , , , , 
1543544179792,10,16,19,0,-3.0550013;2.231396;6.83784,-0.28818876;0.37728783;-0.18935077,37.6875;-1.4375;-37.4375,1021.64404,5.0,10255.0, , , , , 
1543544179802,10,16,19,0,-2.8921957;2.3463178;6.895301,-0.40791836;0.2600017;-0.014643312,39.0625;0.0625;-38.1875,1021.64404,5.0,10255.0, , , , , 
1543544179812,10,16,19,0,-2.681506;2.3463178;7.0102224,-0.45312238;0.22090632;0.02565634,38.3125;0.8125;-37.4375,1021.64404,5.0,10255.0, , , , , 
1543544179822,10,16,19,0,-2.4516625;2.27928;7.240066,-0.5484173;0.14149384;0.09162979,37.6875;-0.6875;-36.6875,1021.64404,5.0,10255.0, , , , , 
1543544179832,10,16,19,0,-2.183512;2.1452048;7.795521,-0.64004713;0.068190016;0.14416419,38.375;-0.6875;-36.6875,1021.6411,5.0,10255.0, , , , , 
1543544179843,10,16,19,0,-1.9728222;2.0111294;8.236053,-0.7096858;0.00710349;0.19914207,39.0625;0.75;-35.1875,1021.6411,5.0,10255.0, , , , , 
1543544179853,10,16,19,0,-1.5610195;1.7525556;8.90643,-0.78421134;-0.07962192;0.2919936,36.125;3.8125;-36.75,1021.6411,5.0,10255.0, , , , , 
1543544179864,10,16,19,0,-1.0342951;1.5514427;9.433155,-0.82086325;-0.11993903;0.33108896,37.5625;2.3125;-37.4375,1021.6411,5.0,10255.0, , , , , 
1543544179873,10,16,19,0,-0.6799533;1.4269443;9.797073,-0.83918923;-0.13948672;0.34697145,38.3125;0.8125;-38.9375,1021.6411,5.0,10255.0, , , , , 
1543544179883,10,16,19,0,-0.076614454;1.2066777;10.362105,-0.8819498;-0.16758652;0.3738495,37.5625;3.0625;-36.6875,1021.6411,5.0,10255.0, , , , , 
1543544179894,10,16,19,0,0.25857377;1.1300632;10.716447,-0.8697325;-0.13215633;0.36651915,38.3125;2.3125;-35.25,1021.6411,5.0,10255.0, , , , , 
1543544179904,10,16,19,0,0.7469909;1.0534488;11.137826,-0.81719804;-0.05518731;0.35063663,39.0625;0.0625;-36.6875,1021.6411,5.0,10255.0, , , , , 
1543544179914,10,16,19,0,1.0247183;1.1109096;11.377247,-0.72923344;0.049864057;0.32742378,38.3125;0.8125;-37.4375,1021.6411,5.0,10255.0, , , , , 
1543544179924,10,16,19,0,1.2449849;1.2641385;11.511322,-0.5936214;0.1915848;0.31031954,37.625;0.8125;-36.6875,1021.6411,5.0,10255.0, , , , , 
1543544179934,10,16,19,0,1.3311762;1.4652514;11.492168,-0.48122218;0.29298842;0.29810223,36.1875;3.0625;-37.4375,1021.647,5.0,10255.0, , , , , 
1543544179944,10,16,19,0,1.3982137;1.8770541;11.271901,-0.36393607;0.38706166;0.27366763,38.3125;2.3125;-36.6875,1021.647,5.0,10871.0, , , , , 
1543544179955,10,16,19,0,1.4460979;2.2505496;11.080365,-0.30895817;0.40905282;0.25534168,37.5625;3.0625;-35.25,1021.647,5.0,10871.0, , , , , 
1543544179965,10,16,19,0,1.3024458;2.4708161;11.137826,-0.2258805;0.3284186;0.22479841,38.3125;2.3125;-36.6875,1021.647,5.0,10871.0, , , , , 
1543544179975,10,16,19,0,1.1204864;2.767697;11.281479,-0.1452463;0.13171999;0.19547687,39.75;1.5;-35.1875,1021.647,5.0,10871.0, , , , , 
1543544179986,10,16,19,0,1.1683705;2.8921957;11.166556,-0.07927285;-0.122382484;0.14049901,37.625;2.3125;-35.25,1021.647,5.0,10871.0, , , , , 
1543544179996,10,16,19,0,1.1204864;3.083732;10.850522,-0.01452114;-0.37039378;0.09773844,39.0625;1.5;-35.9375,1021.647,5.0,10871.0, , , , , 
1543544180006,10,16,20,0,1.0821792;3.1411927;10.515334,0.04654793;-0.55365336;0.072082095,39.0;2.25;-36.6875,1021.647,5.0,10871.0, , , , , 
1543544180016,10,16,20,0,1.2258313;3.2465374;10.0748005,0.09908234;-0.700261;0.05253441,37.625;1.5625;-37.4375,1021.647,5.0,10871.0, , , , , 
1543544180026,10,16,20,0,1.4556746;3.2369606;9.56723,0.11985176;-0.718587;0.039095376,36.875;1.5625;-36.6875,1021.6406,5.0,10871.0, , , , , 
1543544180036,10,16,20,0,1.5801731;3.1411927;9.289502,0.14428636;-0.5573185;0.02443461,37.625;1.5625;-36.6875,1021.6406,5.0,10871.0, , , , , 
1543544180047,10,16,20,0,1.5801731;3.1603463;9.097966,0.16016887;-0.4351455;0.02443461,36.875;1.5625;-37.4375,1021.6406,5.0,10871.0, , , , , 
1543544180057,10,16,20,0,1.5801731;3.169923;8.992621,0.17116444;-0.33862877;0.019547688,36.1875;0.875;-37.4375,1021.6406,5.0,10871.0, , , , , 
1543544180067,10,16,20,0,1.6184803;3.169923;8.791509,0.16627751;-0.2824292;0.0,37.625;0.8125;-38.1875,1021.6406,5.0,10871.0, , , , , 
1543544180077,10,16,20,0,1.6663644;3.1507695;8.6095495,0.13939945;-0.24211207;-0.046408303,36.1875;0.875;-37.4375,1021.6406,5.0,10871.0, , , , , 
1543544180088,10,16,20,0,1.6759412;3.0933087;8.37013,0.09786061;-0.2311165;-0.1062731,37.625;0.0625;-37.4375,1021.6406,5.0,10871.0, , , , , 
1543544180098,10,16,20,0,1.6663644;3.074155;8.1881695,0.030665435;-0.23600341;-0.18568558,36.1875;1.625;-38.9375,1021.6406,5.0,10871.0, , , , , 
1543544180109,10,16,20,0,1.5610195;3.0358477;8.015787,-0.053616516;-0.21034709;-0.27365017,38.3125;1.5625;-38.1875,1021.6406,5.0,10871.0, , , , , 
1543544180120,10,16,20,0,1.283292;2.930503;7.8529816,-0.14280283;-0.1309346;-0.346954,37.625;0.8125;-36.6875,1021.6406,5.0,10871.0, , , , , 
1543544180130,10,16,20,0,0.90979666;2.873042;7.8625584,-0.2527586;0.0058817593;-0.42147955,36.1875;2.375;-39.6875,1021.6382,5.0,10871.0, , , , , 
1543544180141,10,16,20,0,0.35434186;2.815581;8.063671,-0.33461452;0.11705923;-0.4630184,36.1875;1.625;-38.1875,1021.6382,5.0,10871.0, , , , , 
1543544180151,10,16,20,0,-0.23942018;2.7868507;8.39886,-0.4018097;0.21235421;-0.48867473,36.1875;2.375;-38.9375,1021.6382,5.0,10871.0, , , , , 
1543544180161,10,16,20,0,-0.7278373;2.767697;8.676587,-0.4372399;0.27588418;-0.48989648,36.8125;4.5625;-37.4375,1021.6382,5.0,10871.0, , , , , 
1543544180172,10,16,20,0,-1.532289;2.7006595;9.222465,-0.46411794;0.28321457;-0.4825661,36.125;5.3125;-38.1875,1021.6382,5.0,10871.0, , , , , 
1543544180181,10,16,20,0,-2.0494366;2.5474305;9.672575,-0.49832642;0.19769344;-0.4666836,36.125;3.8125;-37.5,1021.6382,5.0,10871.0, , , , , 
1543544180192,10,16,20,0,-2.815581;2.087744;10.486604,-0.5117654;0.057194438;-0.42758822,36.8125;3.8125;-39.6875,1021.6382,5.0,10871.0, , , , , 
1543544180202,10,16,20,0,-3.2369606;1.5610195;11.195287,-0.49710467;-0.27265534;-0.3420671,36.125;5.3125;-39.6875,1021.6382,5.0,10871.0, , , , , 
1543544180212,10,16,20,0,-3.2561142;1.4556746;11.291056,-0.4934395;-0.3117507;-0.32984978,36.125;5.3125;-39.6875,1021.6382,5.0,10871.0, , , , , 
1543544180223,10,16,20,0,-3.2848446;0.7661445;11.204864,-0.56918675;-0.3838328;-0.24555036,36.8125;6.8125;-37.5,1021.64355,5.0,10871.0, , , , , 
1543544180232,10,16,20,0,-3.4955344;0.30645782;11.358093,-0.62049943;-0.34595916;-0.21256365,36.0625;6.0625;-38.9375,1021.64355,5.0,10871.0, , , , , 
1543544180242,10,16,20,0,-3.8307228;-0.047884032;11.932701,-0.72068137;-0.25066417;-0.12337732,36.8125;5.3125;-38.9375,1021.64355,5.0,10871.0, , , , , 
1543544180253,10,16,20,0,-4.4723687;-0.5746084;13.302185,-0.6730339;-0.108943455;0.15760323,35.375;5.375;-36.75,1021.64355,5.0,10871.0, , , , , 
1543544180262,10,16,20,0,-4.8267107;-1.0247183;14.805743,-0.4946612;-0.13582152;0.3848451,36.0625;6.8125;-37.5,1021.64355,5.0,10871.0, , , , , 
