time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1545360296547,10,44,56,1,-0.45968673;2.7581203;9.040505,0.095294975;0.26755896;-0.0842994,-14.1875;-14.0;-24.25,1019.46484,5.0,327.0, , , , , 
1545360296557,10,44,56,1,-0.5363012;2.834735;9.260772,0.095294975;0.26755896;-0.0842994,-14.0625;-14.125;-24.375,1019.46484,5.0,327.0, , , , , 
1545360296567,10,44,56,1,-0.48841715;2.8538885;9.3182335,0.095294975;0.26755896;-0.0842994,-13.875;-14.4375;-24.0625,1019.46484,5.0,327.0, , , , , 
1545360296577,10,44,56,1,-0.41180268;2.8443117;9.241618,0.095294975;0.26755896;-0.0842994,-13.75;-14.25;-23.9375,1019.46484,5.0,327.0, , , , , 
1545360296587,10,44,56,1,-0.29688102;2.7964275;8.983045,0.095294975;0.26755896;-0.0842994,-14.0;-14.25;-24.0625,1019.46484,5.0,327.0, , , , , 
1545360296597,10,44,56,1,-0.2873042;3.0071173;9.059659,-0.02932153;-0.07696902;0.08307767,-14.3125;-13.8125;-24.25,1019.46484,5.0,327.0, , , , , 
1545360296607,10,44,56,1,-0.29688102;3.064578;9.232041,-0.02687807;-0.05742133;0.07696902,-14.3125;-13.5625;-24.375,1019.46484,5.0,327.0, , , , , 
1545360296617,10,44,56,1,-0.29688102;3.083732;9.414001,0.017104227;-0.037873644;0.07086037,-13.9375;-13.125;-24.8125,1019.46484,5.0,327.0, , , , , 
1545360296628,10,44,56,1,-0.2777274;3.074155;9.414001,0.04642576;-0.034208454;0.056199603,-13.9375;-13.25;-24.5,1019.4746,5.0,327.0, , , , , 
1545360296637,10,44,56,1,-0.35434186;3.169923;9.414001,0.072082095;-0.043982297;0.02687807,-13.75;-13.4375;-24.375,1019.4746,5.0,327.0, , , , , 
1545360296647,10,44,56,1,-0.4213795;3.217807;9.337387,0.073303826;-0.061086524;0.012217305,-14.0625;-13.6875;-24.375,1019.4746,5.0,327.0, , , , , 
1545360296657,10,44,56,1,-0.4405331;3.3327289;9.232041,0.06841691;-0.06719518;0.0073303827,-14.4375;-13.8125;-24.25,1019.4746,5.0,327.0, , , , , 
1545360296667,10,44,56,1,-0.4405331;3.4476504;9.050082,0.05742133;-0.056199603;0.0061086523,-14.5625;-13.8125;-23.6875,1019.4746,5.0,327.0, , , , , 
1545360296677,10,44,56,1,-0.4309563;3.5529952;8.973468,0.041538835;-0.030543262;0.014660765,-15.0;-13.6875;-23.6875,1019.4746,5.0,327.0, , , , , 
1545360296688,10,44,56,1,-0.4309563;3.5625722;8.925584,0.021991149;0.0061086523;0.02443461,-15.125;-13.8125;-23.6875,1019.4746,5.0,327.0, , , , , 
1545360296699,10,44,56,1,-0.41180268;3.5338416;8.935161,-0.009773844;0.034208454;0.034208454,-15.0;-13.8125;-23.375,1019.4746,5.0,327.0, , , , , 
1545360296708,10,44,56,1,-0.41180268;3.4380736;9.021352,-0.02687807;0.05009095;0.041538835,-15.0;-13.9375;-23.25,1019.4746,5.0,327.0, , , , , 
1545360296718,10,44,56,1,-0.48841715;3.3518825;9.165004,-0.047647487;0.05497787;0.043982297,-15.25;-13.9375;-23.5,1019.4746,5.0,327.0, , , , , 
1545360296728,10,44,56,1,-0.5746084;3.3327289;9.299079,-0.064751714;0.03176499;0.05253441,-15.375;-13.6875;-23.5,1019.45605,5.0,327.0, , , , , 
1545360296738,10,44,56,1,-0.61291564;3.323152;9.3661175,-0.07086037;-0.0012217305;0.06352998,-15.375;-13.8125;-23.6875,1019.45605,5.0,327.0, , , , , 
1545360296748,10,44,56,1,-0.545878;3.2752678;9.337387,-0.06352998;-0.042760566;0.07574729,-15.375;-13.6875;-24.125,1019.45605,5.0,327.0, , , , , 
1545360296758,10,44,56,1,-0.6607997;3.1028855;9.184157,-0.05864306;-0.07086037;0.10384709,-15.375;-13.6875;-23.9375,1019.45605,5.0,327.0, , , , , 
1545360296768,10,44,56,1,-0.35434186;3.1794999;9.14585,-0.05375614;-0.08307767;0.10140363,-15.25;-13.6875;-24.125,1019.45605,5.0,327.0, , , , , 
1545360296779,10,44,56,1,-0.2777274;3.1986535;9.030929,-0.047647487;-0.07696902;0.09162979,-15.125;-14.125;-23.9375,1019.45605,5.0,327.0, , , , , 
1545360296789,10,44,56,1,-0.21068975;3.1507695;8.992621,-0.039095376;-0.05375614;0.07452556,-15.125;-13.8125;-23.5,1019.45605,5.0,327.0, , , , , 
1545360296800,10,44,56,1,-0.18195933;2.9879637;8.829816,-0.035430185;-0.017104227;0.07086037,-15.0;-13.9375;-23.5,1019.45605,5.0,327.0, , , , , 
1545360296810,10,44,56,1,-0.06703765;2.882619;8.791509,-0.041538835;0.036651913;0.056199603,-15.0;-13.8125;-23.375,1019.45605,5.0,327.0, , , , , 
1545360296821,10,44,56,1,-0.12449849;2.834735;8.8777,-0.04520403;0.062308256;0.02443461,-14.9375;-14.375;-23.375,1019.45605,5.0,327.0, , , , , 
1545360296831,10,44,56,1,-0.24899697;2.920926;8.90643,-0.05497787;0.0842994;0.017104227,-14.5625;-14.25;-23.6875,1019.46484,5.0,327.0, , , , , 
1545360296841,10,44,56,1,-0.47884035;3.0550013;9.385271,-0.05864306;0.07574729;0.037873644,-14.8125;-14.375;-23.375,1019.46484,5.0,327.0, , , , , 
1545360296851,10,44,56,1,-0.49799395;3.016694;9.442732,-0.04520403;0.002443461;0.04642576,-14.8125;-14.375;-23.375,1019.46484,5.0,330.0, , , , , 
1545360296861,10,44,56,1,-0.38307226;2.920926;8.992621,-0.064751714;-0.08552113;0.05009095,-14.6875;-14.125;-23.375,1019.46484,5.0,330.0, , , , , 
1545360296872,10,44,56,1,-0.33518824;2.9017725;8.868123,-0.1001819;-0.09285152;0.05009095,-15.125;-13.5;-23.25,1019.46484,5.0,330.0, , , , , 
1545360296882,10,44,56,1,-0.25857377;2.9496565;8.896853,-0.12583824;-0.07574729;0.047647487,-15.125;-13.125;-23.375,1019.46484,5.0,330.0, , , , , 
1545360296892,10,44,56,1,-0.22026655;2.9783869;8.925584,-0.12950343;-0.04520403;0.042760566,-15.0;-12.6875;-23.25,1019.46484,5.0,330.0, , , , , 
1545360296902,10,44,56,1,-0.17238252;2.9592333;8.916007,-0.1282817;-0.009773844;0.040317107,-15.125;-12.8125;-23.125,1019.46484,5.0,330.0, , , , , 
1545360296913,10,44,56,1,-0.20111294;2.9113493;9.097966,-0.11484266;0.05375614;0.035430185,-15.0;-12.9375;-22.9375,1019.46484,5.0,330.0, , , , , 
1545360296923,10,44,56,1,-0.2681506;2.8921957;9.222465,-0.089186326;0.096516706;0.018325957,-15.25;-12.6875;-22.9375,1019.46484,5.0,330.0, , , , , 
1545360296933,10,44,56,1,-0.41180268;2.9400797;9.433155,-0.07086037;0.09896017;0.009773844,-15.125;-12.6875;-23.25,1019.46875,5.0,330.0, , , , , 
1545360296943,10,44,56,1,-0.49799395;2.9783869;9.461885,-0.05864306;0.07696902;0.004886922,-15.125;-12.6875;-23.375,1019.46875,5.0,330.0, , , , , 
1545360296953,10,44,56,1,-0.50757074;3.0071173;9.337387,-0.05497787;0.05742133;0.0036651914,-14.875;-12.5;-24.125,1019.46875,5.0,330.0, , , , , 
1545360296964,10,44,56,1,-0.50757074;3.0454245;9.232041,-0.05864306;0.05131268;0.0,-15.125;-12.375;-24.125,1019.46875,5.0,330.0, , , , , 
1545360296973,10,44,56,1,-0.46926352;3.122039;9.107543,-0.06352998;0.05864306;0.0012217305,-14.625;-12.5625;-24.25,1019.46875,5.0,330.0, , , , , 
1545360296984,10,44,56,1,-0.48841715;3.1316159;9.030929,-0.073303826;0.07574729;0.0073303827,-14.3125;-13.125;-24.5,1019.46875,5.0,330.0, , , , , 
1545360296994,10,44,56,1,-0.5363012;3.1603463;8.973468,-0.08674286;0.09285152;0.013439035,-14.3125;-12.9375;-24.6875,1019.46875,5.0,330.0, , , , , 
1545360297004,10,44,57,1,-0.5554548;3.169923;8.954314,-0.10506882;0.12461651;0.02687807,-14.1875;-12.8125;-24.6875,1019.46875,5.0,330.0, , , , , 
1545360297015,10,44,57,1,-0.5554548;3.169923;9.011775,-0.112399206;0.14416419;0.037873644,-13.8125;-12.8125;-24.8125,1019.46875,5.0,330.0, , , , , 
1545360297026,10,44,57,1,-0.51714754;3.1124623;8.992621,-0.11606439;0.1600467;0.04886922,-13.6875;-13.0;-24.9375,1019.4751,5.0,330.0, , , , , 
1545360297036,10,44,57,1,-0.48841715;3.083732;8.896853,-0.12705997;0.18203785;0.05131268,-13.6875;-12.6875;-24.5,1019.4751,5.0,330.0, , , , , 
1545360297047,10,44,57,1,-0.50757074;3.0550013;8.868123,-0.14172074;0.18692476;0.05253441,-13.5;-13.0;-24.375,1019.4751,5.0,330.0, , , , , 
1545360297058,10,44,57,1,-0.545878;3.0550013;8.944737,-0.18570304;0.16982053;0.06719518,-13.625;-13.0;-24.375,1019.4751,5.0,330.0, , , , , 
1545360297068,10,44,57,1,-0.5554548;3.0071173;9.097966,-0.1966986;0.14905111;0.073303826,-13.9375;-12.8125;-24.375,1019.4751,5.0,330.0, , , , , 
1545360297079,10,44,57,1,-0.5746084;2.8921957;9.14585,-0.2125811;0.11362094;0.08307767,-14.1875;-12.5625;-24.125,1019.4751,5.0,330.0, , , , , 
1545360297088,10,44,57,1,-0.59376204;2.882619;9.193734,-0.22724187;0.09773844;0.089186326,-14.75;-12.25;-24.375,1019.4751,5.0,330.0, , , , , 
1545360297098,10,44,57,1,-0.6607997;2.8538885;9.404425,-0.22724187;0.05864306;0.09896017,-14.75;-11.9375;-24.5625,1019.4751,5.0,330.0, , , , , 
1545360297110,10,44,57,1,-0.62249243;2.8060043;9.5385,-0.21991149;0.0061086523;0.10140363,-14.875;-12.25;-24.5625,1019.4751,5.0,330.0, , , , , 
1545360297119,10,44,57,1,-0.545878;2.719813;9.442732,-0.20769417;-0.02321288;0.10140363,-14.75;-12.5;-24.9375,1019.4751,5.0,330.0, , , , , 
1545360297130,10,44,57,1,-0.4309563;2.6623523;9.32781,-0.21135937;-0.05009095;0.09162979,-14.875;-12.8125;-24.9375,1019.47266,5.0,330.0, , , , , 
1545360297141,10,44,57,1,-0.39264908;2.6431987;9.337387,-0.22357668;-0.072082095;0.07696902,-14.625;-12.8125;-24.6875,1019.47266,5.0,330.0, , , , , 
1545360297152,10,44,57,1,-0.34476504;2.6048915;9.308656,-0.22724187;-0.09162979;0.06352998,-14.75;-12.8125;-24.6875,1019.47266,5.0,330.0, , , , , 
1545360297161,10,44,57,1,-0.31603462;2.6048915;9.279925,-0.22724187;-0.10140363;0.047647487,-14.625;-12.5625;-24.5,1019.47266,5.0,330.0, , , , , 
1545360297171,10,44,57,1,-0.32561144;2.566584;9.184157,-0.22357668;-0.089186326;0.035430185,-14.375;-12.25;-24.5,1019.47266,5.0,330.0, , , , , 
1545360297181,10,44,57,1,-0.40222588;2.566584;9.193734,-0.21013764;-0.061086524;0.02443461,-14.1875;-11.9375;-24.5,1019.47266,5.0,330.0, , , , , 
1545360297191,10,44,57,1,-0.545878;2.5953147;9.299079,-0.2003638;-0.043982297;0.02687807,-14.1875;-12.125;-24.9375,1019.47266,5.0,330.0, , , , , 
1545360297201,10,44,57,1,-0.641646;2.633622;9.375694,-0.17470746;-0.018325957;0.041538835,-14.5;-12.125;-24.5,1019.47266,5.0,371.0, , , , , 
1545360297211,10,44,57,1,-0.6703765;2.6527755;9.490616,-0.14660765;-0.002443461;0.059864793,-14.3125;-12.375;-24.5,1019.47266,5.0,371.0, , , , , 
1545360297221,10,44,57,1,-0.6703765;2.6527755;9.586384,-0.10629055;0.0;0.080634214,-14.875;-12.25;-24.5625,1019.47266,5.0,371.0, , , , , 
1545360297231,10,44,57,1,-0.58418524;2.6048915;9.682152,-0.07696902;-0.0036651914;0.087964594,-14.75;-12.125;-24.9375,1019.4697,5.0,371.0, , , , , 
1545360297241,10,44,57,1,-0.5267244;2.5474305;9.691729,-0.037873644;-0.018325957;0.089186326,-14.875;-12.0625;-24.8125,1019.4697,5.0,371.0, , , , , 
1545360297251,10,44,57,1,-0.48841715;2.5091233;9.634268,0.028099801;-0.040317107;0.080634214,-14.625;-12.375;-25.25,1019.4697,5.0,371.0, , , , , 
1545360297261,10,44,57,1,-0.58418524;2.6240451;9.825804,0.11728612;-0.041538835;0.072082095,-15.0625;-11.8125;-25.25,1019.4697,5.0,371.0, , , , , 
1545360297272,10,44,57,1,-0.59376204;2.6527755;9.950302,0.2125811;-0.05131268;0.07696902,-14.875;-11.6875;-24.9375,1019.4697,5.0,371.0, , , , , 
1545360297283,10,44,57,1,-0.59376204;2.7485435;10.01734,0.34574974;-0.04520403;0.09040806,-15.3125;-11.5;-24.8125,1019.4697,5.0,371.0, , , , , 
1545360297292,10,44,57,1,-0.58418524;2.767697;10.01734,0.42638394;-0.039095376;0.10873401,-15.3125;-11.5;-24.8125,1019.4697,5.0,371.0, , , , , 
1545360297302,10,44,57,1,-0.59376204;2.7581203;9.854534,0.54611355;-0.02687807;0.13927728,-15.6875;-11.9375;-24.8125,1019.4697,5.0,371.0, , , , , 
1545360297313,10,44,57,1,-0.5650316;2.7485435;9.730036,0.59986967;-0.015882496;0.15393804,-15.6875;-11.9375;-24.8125,1019.4697,5.0,371.0, , , , , 
1545360297322,10,44,57,1,-0.4309563;2.72939;9.481039,0.657291;0.0061086523;0.15027285,-15.1875;-12.25;-25.125,1019.4697,5.0,371.0, , , , , 
1545360297332,10,44,57,1,-0.32561144;2.7964275;9.356541,0.6768387;0.02565634;0.13561209,-15.1875;-12.25;-25.125,1019.47656,5.0,371.0, , , , , 
1545360297343,10,44,57,1,-0.22984336;2.882619;9.126697,0.6780604;0.059864793;0.11606439,-14.875;-12.375;-24.375,1019.47656,5.0,371.0, , , , , 
1545360297352,10,44,57,1,-0.1436521;2.9879637;8.992621,0.6731735;0.080634214;0.10751228,-14.875;-12.375;-24.375,1019.47656,5.0,371.0, , , , , 
1545360297362,10,44,57,1,-0.047884032;3.0933087;8.781932,0.64385194;0.12339478;0.087964594,-14.75;-12.25;-24.375,1019.47656,5.0,371.0, , , , , 
1545360297373,10,44,57,1,-0.02873042;3.1890767;8.676587,0.593761;0.16615534;0.06352998,-15.4375;-12.375;-24.25,1019.47656,5.0,371.0, , , , , 
1545360297383,10,44,57,1,-0.11492168;3.265691;8.619126,0.5375614;0.21868975;0.040317107,-15.6875;-12.8125;-24.5625,1019.47656,5.0,371.0, , , , , 
1545360297392,10,44,57,1,-0.17238252;3.3135753;8.714894,0.5204572;0.23090705;0.03176499,-15.9375;-13.1875;-24.375,1019.47656,5.0,371.0, , , , , 
1545360297402,10,44,57,1,-0.25857377;3.2944214;8.724471,0.48747045;0.22724187;0.020769417,-15.6875;-13.375;-24.5625,1019.47656,5.0,371.0, , , , , 
1545360297413,10,44,57,1,-0.35434186;3.2561142;8.494628,0.45204028;0.29932398;-0.012217305,-15.5;-13.625;-24.8125,1019.47656,5.0,371.0, , , , , 
1545360297423,10,44,57,1,-0.17238252;3.4380736;8.714894,0.4361578;0.33964106;-0.02932153,-15.6875;-13.9375;-24.6875,1019.47656,5.0,371.0, , , , , 
1545360297434,10,44,57,1,-0.2681506;3.3901896;8.580819,0.42271873;0.36774087;-0.036651913,-15.375;-14.0625;-24.5,1019.48926,5.0,371.0, , , , , 
1545360297444,10,44,57,1,-0.22026655;3.3327289;8.561666,0.39950585;0.44959682;-0.061086524,-15.25;-14.375;-24.6875,1019.48926,5.0,371.0, , , , , 
1545360297455,10,44,57,1,-0.32561144;3.371036;8.724471,0.39095375;0.47769663;-0.09040806,-14.9375;-14.8125;-24.9375,1019.48926,5.0,371.0, , , , , 
1545360297466,10,44,57,1,-0.50757074;3.4476504;8.714894,0.38240165;0.50335294;-0.12095132,-14.6875;-15.125;-24.5,1019.48926,5.0,371.0, , , , , 
1545360297477,10,44,57,1,-0.58418524;3.5338416;8.762778,0.3567453;0.50701815;-0.16249016,-14.125;-15.25;-24.8125,1019.48926,5.0,371.0, , , , , 
1545360297487,10,44,57,1,-0.62249243;3.620033;8.820239,0.31887165;0.45448375;-0.19547687,-13.75;-15.5625;-25.0625,1019.48926,5.0,371.0, , , , , 
1545360297496,10,44,57,1,-0.7086837;3.667917;8.820239,0.23212878;0.31031954;-0.22479841,-13.5;-15.0;-25.0625,1019.48926,5.0,371.0, , , , , 
