time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1543544958093,10,29,18,0,1.6472107;4.4436383;9.931149,-1.1702956;-0.1749169;0.3286455,-8.3125;-50.9375;-29.4375,1021.53516,5.0,8127.0, , , , , 
1543544958102,10,29,18,0,1.6472107;5.171476;10.304645,-0.33461452;0.43837434;-0.487453,-8.3125;-49.4375;-29.4375,1021.53516,5.0,8127.0, , , , , 
1543544958113,10,29,18,0,2.1164744;4.367024;10.352529,-0.33461452;0.43837434;-0.487453,-9.6875;-50.1875;-27.1875,1021.53516,5.0,8127.0, , , , , 
1543544958124,10,29,18,0,1.9153614;4.3478703;10.390836,-0.33461452;0.43837434;-0.487453,-10.4375;-50.125;-27.25,1021.53516,5.0,8127.0, , , , , 
1543544958134,10,29,18,0,1.6472107;4.3382936;10.649409,-0.33461452;0.43837434;-0.487453,-9.75;-48.6875;-27.25,1021.53516,5.0,8127.0, , , , , 
1543544958145,10,29,18,0,0.79487497;4.673482;11.57836,-0.33461452;0.43837434;-0.487453,-8.3125;-49.4375;-27.1875,1021.53516,5.0,8127.0, , , , , 
1543544958154,10,29,18,0,0.21068975;4.960786;12.08593,-0.33461452;0.43837434;-0.487453,-9.0625;-49.4375;-27.9375,1021.53516,5.0,8127.0, , , , , 
1543544958165,10,29,18,0,0.02873042;4.951209;12.382812,0.18826866;0.11828096;-0.009756391,-7.625;-50.1875;-27.9375,1021.53516,5.0,8127.0, , , , , 
1543544958175,10,29,18,0,0.59376204;4.5777135;12.200851,0.09541715;-0.035639625;0.11362094,-8.3125;-50.1875;-27.1875,1021.53516,5.0,8127.0, , , , , 
1543544958185,10,29,18,0,1.13964;4.2904096;11.951855,-0.037734017;-0.02708751;0.16737707,-9.0625;-49.4375;-27.9375,1021.53516,5.0,8127.0, , , , , 
1543544958195,10,29,18,0,1.541866;3.9360676;11.894394,-0.13180727;0.13782865;0.18936822,-10.4375;-49.375;-27.25,1021.54297,5.0,8127.0, , , , , 
1543544958206,10,29,18,0,1.4939818;3.4859576;11.971008,-0.11958996;0.40905282;0.21013764,-9.0;-50.1875;-29.4375,1021.54297,5.0,8127.0, , , , , 
1543544958215,10,29,18,0,0.9576807;2.9400797;12.191275,0.012339477;0.66805965;0.26389378,-10.4375;-50.125;-27.9375,1021.54297,5.0,8127.0, , , , , 
1543544958226,10,29,18,0,0.06703765;2.9783869;12.11466,0.3984063;0.8366585;0.33841935,-7.5625;-50.9375;-27.9375,1021.54297,5.0,8127.0, , , , , 
1543544958236,10,29,18,0,-0.50757074;3.265691;11.87524,0.5108055;0.80245;0.3652974,-7.5625;-50.9375;-27.9375,1021.54297,5.0,8127.0, , , , , 
1543544958246,10,29,18,0,-0.7469909;3.1890767;11.425131,0.6635218;0.60330796;0.40317106,-9.0;-50.1875;-27.1875,1021.54297,5.0,8127.0, , , , , 
1543544958257,10,29,18,0,-0.58418524;2.8060043;10.352529,0.68429124;0.3003188;0.42027527,-9.75;-50.1875;-27.9375,1021.54297,5.0,8127.0, , , , , 
1543544958266,10,29,18,0,-0.8331822;3.074155;9.299079,0.52302283;0.010768682;0.4092797,-9.75;-49.4375;-26.5,1021.54297,5.0,8127.0, , , , , 
1543544958277,10,29,18,0,-1.0247183;3.1890767;8.935161,0.3214373;-0.1590344;0.45570546,-7.5625;-50.9375;-26.4375,1021.54297,5.0,9345.0, , , , , 
1543544958286,10,29,18,0,-0.80445176;2.767697;8.24563,0.06731735;-0.18224728;0.5448918,-9.75;-49.4375;-25.75,1021.54297,5.0,9345.0, , , , , 
1543544958296,10,29,18,0,-0.62249243;2.4708161;8.025364,-0.19411552;-0.115052104;0.66339964,-8.3125;-50.1875;-27.9375,1021.5405,5.0,9345.0, , , , , 
1543544958306,10,29,18,0,-0.46926352;2.384625;8.197746,-0.42868778;0.011990412;0.80878556,-9.6875;-50.9375;-25.75,1021.5405,5.0,9345.0, , , , , 
1543544958316,10,29,18,0,0.0;2.078167;8.628703,-0.64371234;0.20258036;0.9896017,-10.4375;-50.125;-26.5,1021.5405,5.0,9345.0, , , , , 
1543544958326,10,29,18,0,0.34476504;1.8004397;9.069236,-0.72679;0.35407495;1.0995574,-9.75;-48.6875;-26.5,1021.5405,5.0,9345.0, , , , , 
1543544958337,10,29,18,0,0.93852705;1.3694834;9.720459,-0.75244635;0.42127013;1.1850785,-12.5625;-49.375;-27.25,1021.5405,5.0,9345.0, , , , , 
1543544958349,10,29,18,0,1.2641385;1.0534488;10.103531,-0.6534862;0.4286005;1.2571607,-13.3125;-47.0625;-28.75,1021.5405,5.0,9345.0, , , , , 
1543544958361,10,29,18,0,1.4748282;1.0151415;10.314221,-0.5252045;0.39317033;1.2815952,-11.875;-47.875;-28.0,1021.5405,5.0,9345.0, , , , , 
1543544958371,10,29,18,0,1.7525556;1.043872;10.228029,-0.350497;0.32230994;1.2877039,-13.375;-46.3125;-28.75,1021.5405,5.0,9345.0, , , , , 
1543544958380,10,29,18,0,1.9440918;1.043872;9.969456,-0.16723745;0.23312363;1.2681562,-11.875;-47.875;-28.0,1021.5405,5.0,9345.0, , , , , 
1543544958391,10,29,18,0,1.982399;1.2737153;9.423578,1.2217305E-4;0.15126769;1.2253957,-14.75;-47.8125;-28.75,1021.5405,5.0,9345.0, , , , , 
1543544958402,10,29,18,0,1.8674773;1.5993267;9.030929,0.17605136;0.06085963;1.1814134,-15.5;-45.5625;-28.0,1021.5493,5.0,9345.0, , , , , 
1543544958411,10,29,18,0,1.685518;1.9057846;8.389283,0.2823419;-0.0099832835;1.1655309,-14.75;-47.0625;-29.5,1021.5493,5.0,9345.0, , , , , 
1543544958422,10,29,18,0,1.5801731;2.0973208;7.9966335,0.354424;-0.074735;1.1655309,-14.75;-46.3125;-29.5,1021.5493,5.0,9345.0, , , , , 
1543544958431,10,29,18,0,1.5897499;2.327164;7.5561004,0.40451497;-0.16880825;1.1801916,-16.875;-45.5;-28.0,1021.5493,5.0,9345.0, , , , , 
1543544958442,10,29,18,0,1.7238252;2.432509;7.345411,0.4094019;-0.20057324;1.1765264,-16.9375;-44.75;-28.75,1021.5493,5.0,9345.0, , , , , 
1543544958451,10,29,18,0,1.9919758;2.4899697;7.1155677,0.39962804;-0.22500785;1.1533135,-16.9375;-45.5;-29.5,1021.5493,5.0,9345.0, , , , , 
1543544958461,10,29,18,0,2.1930888;2.5761611;7.067683,0.3813021;-0.22745131;1.1117747,-16.9375;-45.5;-29.5,1021.5493,5.0,9345.0, , , , , 
1543544958472,10,29,18,0,2.5091233;2.7389667;7.144298,0.36297613;-0.22867304;1.0458013,-16.875;-47.0;-26.5,1021.5493,5.0,9345.0, , , , , 
1543544958482,10,29,18,0,2.7006595;2.8060043;7.297527,0.3617544;-0.1993515;0.9028588,-16.875;-47.0;-26.5,1021.5493,5.0,9345.0, , , , , 
1543544958492,10,29,18,0,2.7581203;2.8921957;7.374141,0.3898542;-0.16147786;0.80756384,-19.75;-44.6875;-26.5625,1021.5513,5.0,9345.0, , , , , 
1543544958503,10,29,18,0,2.7581203;2.9496565;7.4986396,0.4533842;-0.13826498;0.68294734,-19.0625;-44.6875;-28.0625,1021.5513,5.0,9345.0, , , , , 
1543544958512,10,29,18,0,2.777274;2.9783869;7.536947,0.4790405;-0.1468171;0.63163465,-19.0;-45.4375;-29.5,1021.5513,5.0,9345.0, , , , , 
1543544958522,10,29,18,0,2.767697;3.083732;7.4507556,0.52302283;-0.22012092;0.45570546,-19.75;-44.6875;-28.0625,1021.5513,5.0,9345.0, , , , , 
1543544958533,10,29,18,0,2.6623523;3.2273839;7.3645644,0.5193576;-0.2836509;0.3408628,-19.6875;-46.1875;-28.75,1021.5513,5.0,9345.0, , , , , 
1543544958544,10,29,18,0,2.4612393;3.514688;7.201759,0.48514917;-0.34962437;0.23945917,-20.4375;-44.6875;-27.3125,1021.5513,5.0,9345.0, , , , , 
1543544958554,10,29,18,0,2.4037786;3.7541082;7.038953,0.37641516;-0.42292818;0.14172074,-19.75;-43.9375;-27.3125,1021.5513,5.0,9345.0, , , , , 
1543544958564,10,29,18,0,2.4708161;3.8786068;6.933608,0.23958135;-0.44858453;0.07819075,-21.8125;-45.375;-25.0625,1021.5513,5.0,9345.0, , , , , 
1543544958575,10,29,18,0,2.7006595;4.0414124;6.789956,0.05021312;-0.42659336;0.02443461,-22.5625;-44.625;-23.625,1021.5513,5.0,9345.0, , , , , 
1543544958585,10,29,18,0,2.9400797;4.0892963;6.7708025,-0.18189822;-0.32885495;-0.034191,-20.375;-46.1875;-24.3125,1021.5513,5.0,9345.0, , , , , 
1543544958595,10,29,18,0,3.1794999;4.060566;6.7708025,-0.5056568;-0.1468171;-0.11971214,-21.125;-44.6875;-24.3125,1021.5449,5.0,9345.0, , , , , 
1543544958605,10,29,18,0,3.217807;4.0318356;6.9240313,-0.7548898;0.21724114;-0.18202038,-21.125;-45.4375;-25.8125,1021.5449,5.0,9345.0, , , , , 
1543544958616,10,29,18,0,2.873042;4.0414124;7.699753,-0.94914496;0.5727647;-0.21256365,-20.4375;-44.6875;-25.8125,1021.5449,5.0,9345.0, , , , , 
1543544958626,10,29,18,0,2.5187001;3.9935284;8.437167,-1.0603224;0.8757539;-0.21134192,-20.4375;-44.6875;-27.3125,1021.5449,5.0,9337.0, , , , , 
1543544958635,10,29,18,0,2.3654714;3.5913026;9.595961,-1.0945308;1.038244;-0.1869073,-19.0625;-44.0;-25.0625,1021.5449,5.0,9337.0, , , , , 
1543544958646,10,29,18,0,2.3558946;3.3806129;10.007763,-1.0810919;1.1249869;-0.17957693,-19.75;-44.6875;-27.3125,1021.5449,5.0,9337.0, , , , , 
1543544958656,10,29,18,0,2.72939;3.0358477;10.5919485,-1.098196;1.1054392;-0.21745057,-19.0625;-43.1875;-28.75,1021.5449,5.0,9337.0, , , , , 
1543544958666,10,29,18,0,3.1603463;2.2984335;11.003751,-1.1764042;1.0467961;-0.31030208,-19.8125;-43.1875;-30.25,1021.5449,5.0,9337.0, , , , , 
1543544958676,10,29,18,0,3.1603463;1.7812861;11.281479,-1.2692384;1.0345788;-0.42025784,-19.8125;-43.1875;-30.25,1021.5449,5.0,9337.0, , , , , 
1543544958687,10,29,18,0,2.5570073;1.2737153;11.971008,-1.3193293;1.0920001;-0.48500955,-17.6875;-43.25;-30.25,1021.5449,5.0,9337.0, , , , , 
1543544958696,10,29,18,0,1.934515;0.9768343;12.459426,-1.2557993;1.2312775;-0.42758822,-18.375;-43.25;-31.75,1021.5459,5.0,9337.0, , , , , 
1543544958706,10,29,18,0,0.89064306;0.6799533;13.359646,-1.0969744;1.3485636;-0.31763247,-17.0;-41.0;-31.75,1021.5459,5.0,9337.0, , , , , 
1543544958717,10,29,18,0,0.39264908;0.6607997;13.9438305,-0.8587369;1.3607808;-0.18446384,-17.0;-41.0;-31.75,1021.5459,5.0,9337.0, , , , , 
1543544958726,10,29,18,0,0.10534488;0.641646;14.346057,-0.6131691;1.1811864;-0.03541273,-17.0;-43.25;-31.75,1021.5459,5.0,9337.0, , , , , 
1543544958736,10,29,18,0,0.1436521;0.60333884;14.393941,-0.41036183;0.8293281;0.10506882,-17.0;-41.75;-34.6875,1021.5459,5.0,9337.0, , , , , 
1543544958746,10,29,18,0,0.34476504;0.6512229;14.116213,-0.23321089;0.30276227;0.22968532,-17.0625;-40.25;-34.0,1021.5459,5.0,9337.0, , , , , 
1543544958756,10,29,18,0,0.8619126;0.7469909;13.340492,-0.14280283;-0.07595673;0.29810223,-14.9375;-39.5625;-35.4375,1021.5459,5.0,9337.0, , , , , 
1543544958766,10,29,18,0,1.3024458;0.7086837;12.641385,-0.08538151;-0.2995334;0.35918877,-17.75;-41.0;-34.75,1021.5459,5.0,9337.0, , , , , 
1543544958776,10,29,18,0,2.030283;0.58418524;11.702858,-0.03651229;-0.34595916;0.39584067,-17.0;-41.75;-33.25,1021.5459,5.0,9337.0, , , , , 
1543544958786,10,29,18,0,2.6719291;0.58418524;11.032481,0.0172264;-0.2714336;0.37507126,-17.0;-41.75;-33.25,1021.5459,5.0,9337.0, , , , , 
1543544958796,10,29,18,0,2.96881;0.61291564;10.668563,0.08564331;-0.13459979;0.3090978,-17.75;-40.25;-34.0,1021.56494,5.0,9337.0, , , , , 
1543544958807,10,29,18,0,3.0358477;0.6991069;10.036493,0.12718214;-0.02586578;0.21013764,-17.0625;-41.0;-34.6875,1021.56494,5.0,9337.0, , , , , 
1543544958818,10,29,18,0,2.882619;0.81402856;9.576807,0.16016887;0.09262462;0.10629055,-18.4375;-41.0;-34.0,1021.56494,5.0,9337.0, , , , , 
1543544958827,10,29,18,0,2.4037786;1.0630256;9.002198,0.1858252;0.21113248;0.018325957,-17.0625;-40.25;-34.0,1021.56494,5.0,9337.0, , , , , 
1543544958838,10,29,18,0,1.8387469;1.3694834;8.494628,0.2298075;0.3235317;-0.062290803,-16.3125;-42.5;-36.1875,1021.56494,5.0,9337.0, , , , , 
1543544958849,10,29,18,0,1.5035586;1.5131354;8.1881695,0.31532863;0.39805725;-0.1062731,-18.4375;-41.75;-34.0,1021.56494,5.0,9337.0, , , , , 
1543544958858,10,29,18,0,1.043872;1.7046716;7.7189064,0.35075882;0.39927897;-0.10749483,-14.9375;-41.0625;-34.6875,1021.56494,5.0,9337.0, , , , , 
1543544958869,10,29,18,0,0.8619126;1.8195933;7.4603324,0.4863709;0.3076492;-0.094055794,-17.75;-39.5;-34.75,1021.56494,5.0,9337.0, , , , , 
1543544958878,10,29,18,0,0.7278373;1.9536686;7.153875,0.5095838;0.28199285;-0.0903906,-14.1875;-41.8125;-35.4375,1021.56494,5.0,9337.0, , , , , 
1543544958889,10,29,18,0,0.7086837;2.1260512;6.646304,0.603657;0.05597271;-0.07695156,-16.3125;-41.0;-33.25,1021.56494,5.0,9337.0, , , , , 
1543544958899,10,29,18,0,0.8331822;2.27928;6.0716953,0.61587435;-0.0588525;-0.08794714,-17.0625;-40.25;-31.75,1021.5718,5.0,9337.0, , , , , 
1543544958910,10,29,18,0,0.9959879;2.4229321;5.535394,0.5987701;-0.12849113;-0.10871656,-16.3125;-42.5;-35.4375,1021.5718,5.0,9337.0, , , , , 
1543544958919,10,29,18,0,1.091756;2.4899697;5.21936,0.5327967;-0.12971286;-0.14414674,-17.0625;-41.0;-35.4375,1021.5718,5.0,9337.0, , , , , 
1543544958930,10,29,18,0,1.1683705;2.5187001;5.094861,0.45949283;-0.085730575;-0.18324211,-14.875;-41.8125;-33.1875,1021.5718,5.0,9337.0, , , , , 
1543544958939,10,29,18,0,1.2258313;2.5953147;5.0757074,0.3703065;-0.036861353;-0.22966787,-17.6875;-41.75;-31.75,1021.5718,5.0,9337.0, , , , , 
1543544958951,10,29,18,0,1.2737153;2.6240451;5.209783,0.26768115;0.014433873;-0.28464574,-14.875;-42.5625;-33.1875,1021.5718,5.0,9337.0, , , , , 
1543544958959,10,29,18,0,1.1683705;2.6623523;5.449203,0.14795156;0.090181164;-0.35794958,-15.5625;-43.3125;-32.5,1021.5718,5.0,9337.0, , , , , 
1543544958970,10,29,18,0,0.8523358;2.7964275;5.899313,0.091751955;0.19891517;-0.39215803,-14.875;-41.8125;-32.5,1021.5718,5.0,9337.0, , , , , 
1543544958980,10,29,18,0,0.2681506;3.1028855;6.646304,0.077091195;0.27588418;-0.3946015,-17.0;-43.25;-31.75,1021.5718,5.0,10790.0, , , , , 
1543544958990,10,29,18,0,-0.11492168;3.4476504;7.1634517,0.0893085;0.3076492;-0.35428438,-16.3125;-41.75;-33.25,1021.5718,5.0,10790.0, , , , , 
1543544958999,10,29,18,0,0.41180268;3.1411927;7.3166804,0.09908234;0.2807711;-0.30785862,-14.1875;-41.8125;-33.9375,1021.5503,5.0,10790.0, , , , , 
1543544959010,10,29,19,0,-0.047884032;3.466804;7.517793,0.08075638;0.33819243;-0.34451053,-14.125;-43.3125;-33.1875,1021.5503,5.0,10790.0, , , , , 
1543544959021,10,29,19,0,-1.091756;5.45878;8.149862,0.059986968;0.38217473;-0.25288075,-16.25;-42.5;-31.75,1021.5503,5.0,10790.0, , , , , 
1543544959032,10,29,19,0,-1.2641385;5.2768207;8.446744,0.014782939;0.40783107;-0.13559464,-13.4375;-44.0625;-32.4375,1021.5503,5.0,10790.0, , , , , 
1543544959042,10,29,19,0,-0.49799395;4.5394063;8.686164,-0.08782497;0.4567003;-0.101386175,-14.8125;-44.0625;-32.4375,1021.5503,5.0,10790.0, , , , , 
1543544959053,10,29,19,0,-0.45968673;4.5777135;8.992621,-0.20999801;0.45792204;-0.10749483,-13.4375;-42.5625;-32.4375,1021.5503,5.0,10790.0, , , , , 
1543544959064,10,29,19,0,-0.45010993;4.5394063;9.691729,-0.36271432;0.43104395;-0.101386175,-12.75;-43.375;-33.1875,1021.5503,5.0,10790.0, , , , , 
1543544959073,10,29,19,0,-0.35434186;4.309563;10.352529,-0.48488736;0.40294418;-0.10016444,-14.875;-41.8125;-34.6875,1021.5503,5.0,10790.0, , , , , 
1543544959084,10,29,19,0,-0.2777274;3.9073372;11.482592,-0.708464;0.3797313;-0.08183849,-13.5;-41.125;-32.4375,1021.5503,5.0,10790.0, , , , , 
1543544959094,10,29,19,0,-0.16280572;3.5338416;12.287044,-0.80864596;0.42982224;-0.05984734,-13.5;-41.8125;-34.6875,1021.5537,5.0,10790.0, , , , , 
1543544959105,10,29,19,0,-0.16280572;3.1603463;13.608643,-0.82086325;0.5581039;-0.013421582,-13.5;-41.8125;-34.6875,1021.5537,5.0,10790.0, , , , , 
1543544959115,10,29,19,0,-0.6799533;3.2752678;14.824897,-0.695025;0.7865675;0.11728612,-14.25;-39.5625;-35.4375,1021.5537,5.0,10790.0, , , , , 
1543544959125,10,29,19,0,-0.9959879;3.4476504;15.514427,-0.36027086;1.0480179;0.30176744,-12.75;-42.625;-35.4375,1021.5537,5.0,10790.0, , , , , 
1543544959135,10,29,19,0,-0.9576807;3.5625722;16.069881,-0.09271189;1.024805;0.46303585,-12.0625;-42.625;-36.9375,1021.5537,5.0,10790.0, , , , , 
1543544959146,10,29,19,0,-0.24899697;3.2848446;16.089035,0.077091195;0.80000657;0.52412236,-10.6875;-41.875;-39.125,1021.5537,5.0,10790.0, ,0, , , 
1543544959155,10,29,19,0,0.39264908;3.064578;15.466543,0.16016887;0.5287824;0.49480084,-11.375;-40.375;-36.1875,1021.5537,5.0,10790.0, , ,$GPGSA;140.0;99.0;99.0 $GNGSA;140.0;99.0;99.0 $GNGSA;140.0;99.0;99.0 $QZGSA;140.0;99.0;99.0 $IMGSA;140.0;99.0;99.0 $BDGSA;140.0;99.0;99.0 $GAGSA;140.0;99.0;99.0 , , 
1543544959166,10,29,19,0,0.6607997;2.8443117;14.911088,0.28112018;0.39439204;0.44837508,-13.5;-40.3125;-35.4375,1021.5537,5.0,10790.0, , , , , 
1543544959175,10,29,19,0,0.59376204;2.4899697;14.135366,0.4533842;0.48357838;0.43493605,-12.0625;-41.875;-33.9375,1021.5537,5.0,10790.0, , , , , 
1543544959186,10,29,19,0,0.2681506;2.384625;13.67568,0.6732957;0.6094166;0.45814893,-12.8125;-39.625;-35.4375,1021.5537,5.0,10790.0, , , , , 
1543544959196,10,29,19,0,-0.4213795;2.585738;12.794614,0.9042027;0.66805965;0.5021312,-12.8125;-41.875;-36.9375,1021.56104,5.0,10790.0, , , , , 
1543544959205,10,29,19,0,-0.80445176;2.7868507;12.028469,1.0862405;0.6094166;0.54611355,-12.125;-39.625;-35.4375,1021.56104,5.0,10790.0, , , , , 
1543544959215,10,29,19,0,-1.0342951;3.064578;10.611102,1.1583227;0.3601836;0.5693264,-12.8125;-39.625;-35.4375,1021.56104,5.0,10790.0, , , , , 
1543544959226,10,29,19,0,-0.91937345;3.1411927;9.56723,1.0373714;0.05841617;0.5314528,-14.1875;-41.8125;-33.1875,1021.56104,5.0,10790.0, , , , , 
1543544959235,10,29,19,0,-0.6512229;3.0550013;8.283937,0.7551516;-0.26532495;0.43982297,-13.4375;-42.5625;-34.6875,1021.56104,5.0,10790.0, , , , , 
1543544959245,10,29,19,0,-0.4405331;2.8443117;7.575254,0.35320228;-0.5047841;0.3200934,-12.8125;-41.125;-33.1875,1021.56104,5.0,10790.0, , , , , 
1543544959255,10,29,19,0,-0.30645782;2.384625;7.249643,-0.082938045;-0.56220543;0.22479841,-13.5;-40.375;-32.5,1021.56104,5.0,10790.0, , , , , 
1543544959266,10,29,19,0,-0.23942018;1.9919758;7.536947,-0.5337566;-0.37772414;0.1649336,-13.5;-41.8125;-33.1875,1021.56104,5.0,10790.0, , , , , 
1543544959275,10,29,19,0,-0.20111294;1.3599066;8.542512,-0.75611156;-0.12604767;0.15271631,-14.9375;-39.5625;-33.9375,1021.56104,5.0,10790.0, , , , , 
1543544959286,10,29,19,0,-0.17238252;0.9576807;9.289502,-0.8428544;0.13905038;0.1563815,-14.1875;-41.0625;-33.9375,1021.56104,5.0,10790.0, , , , , 
1543544959296,10,29,19,0,-0.21068975;0.5554548;10.275913,-0.8110894;0.33819243;0.17959438,-12.8125;-41.125;-35.4375,1021.5659,5.0,10790.0, , , , , 
1543544959307,10,29,19,0,-0.16280572;0.2777274;10.869676,-0.68158597;0.42615703;0.2003638,-14.9375;-40.3125;-34.6875,1021.5659,5.0,10790.0, , , , , 
